,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
r32a,0.12454150916647104,0.11800385036422432,0.11317549095709359,0.20459776551126307,0.19822713148105955,0.21793938567966156,0.1978560125486959,0.19938283758968026,0.18344779425887123,0.21627883858491267,0.20156894792977703,0.2155837345651286,0.22248579824204906,0.22137578966179344,0.2153136277320796,0.16756833803739093,0.19836963248256045,0.19788201146462414,0.16320521615551925,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.22781188469868724,0.2315217196775723,0.23904531213776242,0.1321086436010589,0.13522774650180874,0.22899447995282554,0.22974700511117677,0.24527579521483478,0.2435772538447206,0.22585119655866137,0.21014754529028204,0.18378742154473499,0.19108667695150003,0.222802960020896,0.2209982916965474,0.18356560211768022,0.22750705071085445,0.20108654493886027,0.22924421748457977,0.22950658522912828,0.21846230700810143,0.22689071204013803,0.21602720634774103,0.22697719580360737,0.2304060966683254,0.1858247311667579,0.22809156504357062
r33a,0.12454150916647104,0.11800385036422432,0.11317549095709359,0.20459776551126307,0.19822713148105955,0.21793938567966156,0.1978560125486959,0.19938283758968026,0.18344779425887123,0.21627883858491267,0.20156894792977703,0.2155837345651286,0.22248579824204906,0.22137578966179344,0.2153136277320796,0.16756833803739093,0.19836963248256045,0.19788201146462414,0.16320521615551925,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.22781188469868724,0.2315217196775723,0.23904531213776242,0.1321086436010589,0.13522774650180874,0.22899447995282554,0.22974700511117677,0.24527579521483478,0.2435772538447206,0.22585119655866137,0.21014754529028204,0.18378742154473499,0.19108667695150003,0.222802960020896,0.2209982916965474,0.18356560211768022,0.22750705071085445,0.20108654493886027,0.22924421748457977,0.22950658522912828,0.21846230700810143,0.22689071204013803,0.21602720634774103,0.22697719580360737,0.2304060966683254,0.1858247311667579,0.22809156504357062
r35,0.12454150916647104,0.11800385036422432,0.11317549095709359,0.20459776551126307,0.19822713148105955,0.21793938567966156,0.1978560125486959,0.19938283758968026,0.18344779425887123,0.21627883858491267,0.20156894792977703,0.2155837345651286,0.22248579824204906,0.22137578966179344,0.2153136277320796,0.16756833803739093,0.19836963248256045,0.19788201146462414,0.16320521615551925,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.22781188469868724,0.2315217196775723,0.23904531213776242,0.1321086436010589,0.13522774650180874,0.22899447995282554,0.22974700511117677,0.24527579521483478,0.2435772538447206,0.22585119655866137,0.21014754529028204,0.18378742154473499,0.19108667695150003,0.222802960020896,0.2209982916965474,0.18356560211768022,0.22750705071085445,0.20108654493886027,0.22924421748457977,0.22950658522912828,0.21846230700810143,0.22689071204013803,0.21602720634774103,0.22697719580360737,0.2304060966683254,0.1858247311667579,0.22809156504357062
r39,0.12454150916647104,0.11800385036422432,0.11317549095709359,0.20459776551126307,0.19822713148105955,0.21793938567966156,0.1978560125486959,0.19938283758968026,0.1834477942588712,0.21627883858491267,0.20156894792977703,0.2155837345651286,0.22248579824204906,0.22137578966179344,0.2153136277320796,0.16756833803739093,0.19836963248256045,0.19788201146462414,0.16320521615551925,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.22781188469868724,0.2315217196775723,0.23904531213776242,0.1321086436010589,0.13522774650180874,0.22899447995282554,0.22974700511117677,0.24527579521483478,0.2435772538447206,0.22585119655866137,0.21014754529028204,0.18378742154473499,0.19108667695150003,0.222802960020896,0.2209982916965474,0.18356560211768022,0.22750705071085445,0.20108654493886027,0.22924421748457977,0.22950658522912828,0.21846230700810143,0.22689071204013803,0.21602720634774103,0.22697719580360737,0.2304060966683254,0.1858247311667579,0.22809156504357062
r42,1.984544327872598,1.8464040234251287,1.7733103886281645,3.098438619616411,3.0326739992012115,3.3239489442164123,3.117008161058194,3.164896590896905,2.9141394803686578,3.346170754158406,3.2316798878931747,3.2942958790870813,3.390898376398278,3.3658460568088384,3.3751545038685657,2.4259022678673166,2.883586863851286,2.8747580174270557,2.6030782759729356,3.2735993097613645,3.01617805933581,2.9957942658069174,2.5359223492412473,3.06299394305775,3.368495367994734,2.701550847712898,3.372679773109375,2.945953080354862,3.4010326490442253,1.8005338834052247,3.334623844312132,3.3872098138217206,3.399970530714718,3.3868947320433405,3.3813238754164354,3.399954495180318,3.3751522211788267,3.3659171738998475,3.0727454227060607,3.383087198775924,3.2721658188766933,3.392042789039978,3.3714571438157814,3.350652843153091,3.280391069487981,3.3489342106991455,3.323626854763308,3.336191848292821,1.7071611044729982,1.8879110916557904,3.34647940799043,3.2548926208963183,3.367215917265711,3.359994490575203,3.311713087427422,3.008200201745437,2.5698541009849274,2.6410227976008125,3.362077910757462,3.349500105344171,2.5661587895115185,3.339993365584813,2.9995510156748,3.3675021121311706,3.3416778584186244,3.1216020290299555,3.401255975709842,3.2146028966378055,3.370119724071508,3.353678838911175,2.5881938415501122,3.3582662954028026
r43r,0.013740132514560915,0.009979278938187808,0.009554391265813492,-0.0,-0.0,0.002134065052895344,0.025140873203329892,0.032356404952943216,0.03438089425948558,0.028449063028007905,0.036527840769646096,0.025487366938866645,-0.0,-0.0,0.01988057291367563,0.0010887357159950638,0.013127299943153613,-0.0,0.03628091507343866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.021111412196628602,0.01957653100114873,0.018503718699432486,0.012895676176240128,0.021938698737759343,0.027973423224387117,0.030734236519402974,0.010092813511712364,0.014419898128296383,0.043286548123355285,0.022638471180076253,0.020261720653513702,0.011775133085437496,0.026442097316132583,0.03575294474216411,0.01880967204930882,0.022418778099332157,0.039319667059310316,0.02514594595003229,0.037399552061331984,0.016514952043570192,0.007506987400949759,0.008536431773009395,0.007875660295738624,0.01687214197650804,0.01585564018622625,0.01606864431252925
r44,1.9982844603871592,1.8563833023633165,1.7828647798939778,3.098438619616411,3.0326739992012115,3.3260830092693072,3.1421490342615237,3.197252995849848,2.9485203746281434,3.374619817186414,3.268207728662821,3.319783246025948,3.390898376398278,3.3658460568088384,3.395035076782241,2.4269910035833115,2.8967141637944396,2.8747580174270557,2.6393591910463745,3.2735993097613645,3.01617805933581,2.9957942658069174,2.5359223492412473,3.06299394305775,3.368495367994734,2.701550847712898,3.372679773109375,2.945953080354862,3.4010326490442253,1.8005338834052247,3.334623844312132,3.3872098138217206,3.399970530714718,3.3868947320433405,3.3813238754164354,3.399954495180318,3.3751522211788267,3.3659171738998475,3.0727454227060607,3.383087198775924,3.2721658188766933,3.392042789039978,3.3714571438157814,3.350652843153091,3.280391069487981,3.3700456228957743,3.3432033857644567,3.3546955669922536,1.7200567806492384,1.9098497903935494,3.374452831214817,3.2856268574157212,3.377308730777423,3.3744143887035,3.3549996355507776,3.0308386729255132,2.590115821638441,2.6527979306862504,3.388520008073595,3.385253050086335,2.5849684615608277,3.362412143684145,3.0388706827341103,3.392648058081203,3.379077410479957,3.138116981073526,3.408762963110792,3.2231393284108147,3.377995384367247,3.3705509808876832,2.6040494817363387,3.374334939715332
r56a,0.13828164168103196,0.12798312930241212,0.12272988222290708,0.20459776551126307,0.19822713148105955,0.2200734507325569,0.22299688575202578,0.23173924254262346,0.2178286885183568,0.24472790161292057,0.2380967886994231,0.24107110150399527,0.22248579824204906,0.22137578966179344,0.23519420064575525,0.168657073753386,0.21149693242571407,0.19788201146462414,0.19948613122895792,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.24892329689531587,0.251098250678721,0.2575490308371949,0.14500431977729902,0.1571664452395681,0.25696790317721263,0.26048124163057973,0.25536860872654715,0.257997151973017,0.2691377446820167,0.2327860164703583,0.20404914219824868,0.2028618100369375,0.2492450573370286,0.2567512364387115,0.20237527416698903,0.2499258288101866,0.24040621199817058,0.25439016343461207,0.26690613729046025,0.2349772590516716,0.2343976994410878,0.22456363812075045,0.23485285609934597,0.24727823864483342,0.20168037135298414,0.24416020935609986
r56b,0.13828164168103196,0.12798312930241212,0.12272988222290708,0.20459776551126307,0.19822713148105955,0.2200734507325569,0.22299688575202578,0.23173924254262346,0.2178286885183568,0.24472790161292057,0.2380967886994231,0.24107110150399527,0.22248579824204906,0.22137578966179344,0.23519420064575525,0.168657073753386,0.21149693242571407,0.19788201146462414,0.19948613122895792,0.2181371949653391,0.20117477010285947,0.2030059710746126,0.17188000745055143,0.210159209390611,0.2283822724862942,0.18565569185535943,0.22767435725332552,0.1988833595809685,0.2284344581231048,0.12259665759111069,0.2335584179488632,0.2341739761617553,0.2299707042893946,0.23616405752123285,0.23209060340256518,0.2338412922806843,0.2261474653423194,0.22707496435897423,0.20656593311086588,0.22652922201581804,0.21923911987941178,0.22583545318214387,0.22659874714217598,0.22715877015358452,0.23692693317851513,0.24892329689531587,0.251098250678721,0.2575490308371949,0.14500431977729902,0.1571664452395681,0.25696790317721263,0.26048124163057973,0.25536860872654715,0.257997151973017,0.2691377446820167,0.2327860164703583,0.20404914219824868,0.2028618100369375,0.2492450573370286,0.2567512364387115,0.20237527416698903,0.2499258288101866,0.24040621199817058,0.25439016343461207,0.26690613729046025,0.2349772590516716,0.2343976994410878,0.22456363812075045,0.23485285609934597,0.24727823864483342,0.20168037135298414,0.24416020935609986
r122r,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8529097494033497,-0.0,-0.0,1.2345355117671746,0.2200783394593763,1.348615177485205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08000248008894928,0.271195081471281,-0.0,0.07790124578532934,-0.0,0.6541652259168306,0.011896818417229893,0.11487276330084831,0.7654719906071015,0.44094396843873335,0.76233874828875,1.1528589258229722,0.40388934271526383,0.21804666618572643,0.44267510249532627,0.4974155704178769,0.4381527507411535,0.37540809453063767,0.3532298047867355,0.34376042469926676,-0.0,-0.0,0.42070524961081607,0.8250234053004754,1.0106795750848858,1.938928380730329,2.0922769547840248,1.123857343584478,1.4584998422040443,0.06572234834907137,0.0150458706674789,1.245152047038363,-0.0,0.9057079574137289,0.9426648422445617,1.3726024716039356,1.03634762496495,1.128130334250917,1.2911266589098769,0.9128163863753508,1.083027614879492,1.2444773611355318,1.4579695372297719,0.001245950350906723,-0.0,0.5279534264189886,0.4344659750519251,-0.0,-0.0
r126a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529097494033497,0.0,0.0,1.2345355117671746,0.2200783394593763,1.348615177485205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000248008894928,0.271195081471281,0.0,0.07790124578532934,0.0,0.6541652259168306,0.011896818417229893,0.11487276330084831,0.7654719906071015,0.44094396843873335,0.76233874828875,1.1528589258229722,0.40388934271526383,0.21804666618572643,0.44267510249532627,0.4974155704178769,0.4381527507411535,0.37540809453063767,0.3532298047867355,0.34376042469926676,0.0,0.0,0.42070524961081607,0.8250234053004754,1.0106795750848858,1.938928380730329,2.0922769547840248,1.123857343584478,1.4584998422040443,0.06572234834907137,0.0150458706674789,1.245152047038363,0.0,0.9057079574137289,0.9426648422445617,1.3726024716039356,1.03634762496495,1.128130334250917,1.2911266589098769,0.9128163863753508,1.083027614879492,1.2444773611355318,1.4579695372297719,0.001245950350906723,0.0,0.5279534264189886,0.4344659750519251,0.0,0.0
r136,0.00340666913189973,0.012109345478281372,0.010233686576653633,0.02262776695268367,0.005308198713385297,0.01807414885547402,0.03511700633161468,0.04442155546084173,0.05408631633416873,0.0744449731617401,0.03947195889467065,0.08748755654455724,0.01294115390909248,0.017277337524699152,0.023991851781818643,0.08239332016744433,0.12814103253270134,0.08787252838916662,0.06021923274022472,0.040290361111786126,0.038707296705183684,0.0649395668469379,0.055275184405627086,0.08798097435145495,0.07402088312265341,0.08005622869203335,0.06587917108524527,0.05767163895164215,0.05685205935890318,0.0438949002872971,0.13532380047211262,0.11198680442315208,0.07018252801627266,0.12868145864055988,0.09787217597798206,0.10232977375764044,0.05186340814727385,0.06456070014959765,0.052869609366450986,0.05074054740010287,0.05021544583591553,0.04013516390879497,0.057609502976904536,0.07351431571703074,0.1926325633084328,0.14579696180772406,0.18549826172491904,0.2378209510877915,0.2136612761950994,0.17001819160766993,0.1783741107650484,0.24279137141276225,0.24650403246765368,0.2498205160132745,0.21890469818616382,0.18822547199562034,0.19906559777704982,0.19466905586694666,0.11374340548050445,0.1346404465791117,0.19468819580521554,0.1521855303060946,0.16976308309939162,0.16024474031298475,0.2146611599741431,0.1767932771461431,0.06735704179977113,0.08134548653839055,0.08607068961484421,0.15153162827808664,0.19230047574237794,0.12732240471824893
r388,1.0886292689475936,1.012606043981865,0.9719621817600546,1.6787662992007706,1.6368657381032565,1.8013614457519893,1.7254640997627937,1.763939072069929,1.6349356530291297,2.038441716601355,1.8034146615273245,1.8409754976542858,2.0797301156705315,1.8649473713507803,2.123506878975631,1.339843236380319,1.6189484710897197,1.5824699741090524,1.4719494101120052,1.7797690801934218,1.6404060807411744,1.6391825856023086,1.3876717344126432,1.6999872854864686,1.8977223287201965,1.4861857075772749,1.8582885013893229,1.6096080476115053,1.9854656623870126,0.9893727700269132,1.8710186657271874,2.02079973205628,1.9472112400236254,2.026217987784328,2.089849737707746,1.9517588236289143,1.8824329454761335,1.9271067961092532,1.7756562681130603,1.9303138469657146,1.8577726340228962,1.9142091765592615,1.9077227560261216,1.833675978383807,1.84014146364363,1.9707014929282085,2.050745415267492,2.112760889821532,1.4040733116660904,1.527461090274725,2.1308802287499025,2.175933248158607,1.933008335439435,1.9257287737243571,2.1709989026974634,1.7206139764156878,1.6664533552154348,1.6997597898084595,2.163027393330407,2.1086401037699845,1.7054657896920786,2.144010071241722,1.9128991375945696,2.1236954505511743,2.1779360286581366,2.0612827173749912,1.8684791987905405,1.77412606574858,1.964471562129778,1.9727439739151562,1.487065362477164,1.8782877746118132
r1281,0.7851136822730946,0.7257734080172271,0.6977271071768296,1.215074554904377,1.1975811296168954,1.3067821778376565,1.2188289219500343,1.2339310861902388,1.1301369273401425,1.1198992620001462,1.2632241192057199,1.2632240138065338,1.0886824624856974,1.2795228957962648,1.05621457007453,0.9195794291656014,1.0793960602221593,1.0944060318533793,1.0042045647788498,1.275693034602604,1.1745972084917764,1.153605709129996,0.9763706073780524,1.1528474481806705,1.2423907667882432,1.029709448280264,1.286716914466727,1.1374616731623886,1.1871325285341083,0.6885644557872009,1.2300467606360812,1.1322361056036858,1.2227885864016983,1.1245126867377793,1.0593835343061238,1.2143543792707192,1.2665718103603734,1.21173541343162,1.0905232214821345,1.226244129794391,1.1951540649743861,1.2519981592985723,1.2371356406474843,1.2898180946156996,1.2033226726658357,1.1715322452688781,1.0609362508193925,1.0028893650329593,0.1838748253820887,0.2471609536170155,1.0145781225120893,0.8799466041459373,1.1990246001231524,1.2051083611344224,0.9581495362946532,1.1000771512195435,0.7398750448782708,0.7619514639262905,1.0026896547222925,1.0556146546198035,0.6959370697510685,0.9908950217315682,0.9248850002006808,1.0397083900454485,0.9716347965926915,0.8583719566904334,1.3133930522801136,1.2329860563144934,1.1865466264338618,1.1674009103042013,0.9311593880924169,1.2679556000599481
r389,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r980,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r981,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r982,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r983,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r984,1.8737429512206882,1.738379451999092,1.6696892889368842,2.893840854105148,2.834446867720152,3.108143623589646,2.944293021712828,2.997870158260168,2.765072580369272,3.1583409786015015,3.066638780733044,3.10419951146082,3.1684125781562287,3.144470267147045,3.1797214490501613,2.2594226655459204,2.698344531311879,2.676876005962432,2.476153974890855,3.055462114796026,2.815003289232951,2.7927882947323046,2.3640423417906957,2.852834733667139,3.14011309550844,2.515895155857539,3.14500541585605,2.7470697207738937,3.17259819092112,1.677937225814114,3.101065426363269,3.153035837659966,3.169999826425324,3.1507306745221078,3.1492332720138703,3.1661132028996337,3.149004755836507,3.138842209540873,2.8661794895951944,3.1565579767601055,3.052926698997282,3.166207335857834,3.1448583966736057,3.123494072999507,3.0434641363094657,3.1422337381970866,3.1116816660868847,3.1156502548544913,1.5879481370481792,1.7746220438917406,3.1454583512619925,3.0558798523045443,3.132032935562588,3.13083713485878,3.1291484389921163,2.8206911276352313,2.4063284000937055,2.4617112537347503,3.1657170480526995,3.1642547583897875,2.4014028594431474,3.1349050929732902,2.8377841377952504,3.163403840596623,3.1495708252508283,2.9196546740654243,3.181872251070654,3.007112122063073,3.15101818856364,3.1401448842193576,2.4182247505695806,3.1462433746717613
r239,2.1365661020681914,1.9843664316657286,1.9055946621168849,3.303036385127674,3.2309011306822715,3.546156460001864,3.36514592001355,3.4289922383924716,3.1663490631465,3.6193477187993346,3.5063045173622442,3.560854347529944,3.6133841746403275,3.5872218464706314,3.630229277427996,2.5956480773366972,3.1082110962201535,3.07264002889168,2.8388453222753323,3.4917365047267035,3.2173528294386697,3.19880023688153,2.7078023566917984,3.2731531524483612,3.5968776404810288,2.8872065395682576,3.600354130362701,3.144836439935831,3.6294671071673297,1.923130540996335,3.5681822622609953,3.621383789983476,3.629941235004113,3.6230587895645736,3.613414478819001,3.633795787461002,3.601299686521146,3.5929921382588215,3.279311355816927,3.609616420791742,3.4914049387561055,3.6178782422221216,3.5980558909579576,3.5778116133066753,3.517318002666496,3.6189689197910897,3.5943016364431783,3.612244597829448,1.8650611004265378,2.0670162356331168,3.63142073439203,3.5461080990463003,3.6326773395039695,3.6324115406765167,3.6241373802327943,3.263624689395871,2.7941649638366903,2.8556597407231874,3.6377650654106235,3.642004286525047,2.7873437357278164,3.6123379724943314,3.279276894732281,3.647038221515815,3.6459835477704168,3.3730942401251984,3.64316066255188,3.447702966531565,3.612848240466593,3.6178292195325166,2.8057298530893227,3.618495149071432
