,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
r93,0.97315508933906,0.8528099053604725,0.8406499194765019,0.0,0.0,0.0,0.0,0.0,0.0,0.4135526544068987,0.0,0.0,0.8160033277058225,0.8095397184908935,0.8153948030767789,0.4309232438754458,0.0,0.0,0.2863959972424443,0.0,0.0,0.0,0.37777181751656663,0.0,0.03572631142310127,0.22029835383881577,0.0,0.0,0.34055451748221366,0.9399121981997994,0.0,0.6736294123487039,0.286353920992079,0.6862379888989106,1.0156074149735095,0.19511227686915028,0.0,0.20163222792860716,0.0,0.2754812644634963,0.0,0.12561098198426296,0.1410444073042955,0.0,0.0,0.24725520326837874,0.3259469543685602,0.6083465439919706,0.8211971640601848,0.8255634320410471,0.8223575229679446,0.8224778611961892,0.0,0.0,0.8242486443131355,0.0,0.8221645529498713,0.8215776987077191,0.8229241777109982,0.14040614481090669,0.8200213887886576,0.8215700874889401,0.8231650556399542,0.8218151940669295,0.8212700822600868,0.8186713630190672,0.0,0.0,0.3206771616174284,0.07131822834738523,0.2581735022392608,0.0
r94,0.97315508933906,0.8528099053604725,0.8406499194765019,0.0,0.0,0.0,0.0,0.0,0.0,0.4135526544068987,0.0,0.0,0.8160033277058225,0.8095397184908935,0.8153948030767789,0.4309232438754458,0.0,0.0,0.2863959972424443,0.0,0.0,0.0,0.37777181751656663,0.0,0.03572631142310127,0.22029835383881577,0.0,0.0,0.34055451748221366,0.9399121981997994,0.0,0.6736294123487039,0.286353920992079,0.6862379888989106,1.0156074149735095,0.19511227686915028,0.0,0.20163222792860716,0.0,0.2754812644634963,0.0,0.12561098198426296,0.1410444073042955,0.0,0.0,0.24725520326837874,0.3259469543685602,0.6083465439919706,0.8211971640601848,0.8255634320410471,0.8223575229679446,0.8224778611961892,0.0,0.0,0.8242486443131355,0.0,0.8221645529498713,0.8215776987077191,0.8229241777109982,0.14040614481090669,0.8200213887886576,0.8215700874889401,0.8231650556399542,0.8218151940669295,0.8212700822600868,0.8186713630190672,0.0,0.0,0.3206771616174284,0.07131822834738523,0.2581735022392608,0.0
r95,0.97315508933906,0.8528099053604725,0.8406499194765019,0.0,0.0,0.0,0.0,0.0,0.0,0.4135526544068987,0.0,0.0,0.8160033277058225,0.8095397184908935,0.8153948030767789,0.4309232438754458,0.0,0.0,0.2863959972424443,0.0,0.0,0.0,0.37777181751656663,0.0,0.03572631142310127,0.22029835383881577,0.0,0.0,0.34055451748221366,0.9399121981997994,0.0,0.6736294123487039,0.286353920992079,0.6862379888989106,1.0156074149735095,0.19511227686915028,0.0,0.20163222792860716,0.0,0.2754812644634963,0.0,0.12561098198426296,0.1410444073042955,0.0,0.0,0.24725520326837874,0.3259469543685602,0.6083465439919706,0.8211971640601848,0.8255634320410471,0.8223575229679446,0.8224778611961892,0.0,0.0,0.8242486443131355,0.0,0.8221645529498713,0.8215776987077191,0.8229241777109982,0.14040614481090669,0.8200213887886576,0.8215700874889401,0.8231650556399542,0.8218151940669295,0.8212700822600868,0.8186713630190672,0.0,0.0,0.3206771616174284,0.07131822834738523,0.2581735022392608,0.0
r113a,1.8058852897988444,1.73091899079746,1.7084694449455409,4.0939178197953305,3.856895485389508,4.506395442171278,3.677845664578534,3.8860512128595572,3.374424749576652,3.8634315399650454,3.461126807578729,3.1886461360834053,8.275038030119434,8.209490978717477,8.268867020422942,2.9248865130957067,3.179997720002076,3.263190406577115,2.3076450177054237,2.917124689907328,2.687347841033775,2.9499832934348333,2.635092543384212,2.661449076204883,4.556178857334211,2.9399205795442005,3.992664988550386,3.1026831173260816,3.8887320049253753,0.6078813633445596,4.106503715260627,5.2397834506917835,4.805246575529526,5.012791950076855,5.893610654870945,5.633513232727886,4.185152721499027,4.444042868454039,4.032996676373369,4.176581560304052,4.076019238757636,4.727332797409002,4.146441505351931,3.34250469687317,3.7038020727399212,4.293631315429693,3.6844451804474323,4.284534750206371,8.327708395417256,8.371986442288701,8.339475521560242,8.340695863906344,3.778515846455311,3.525656658264692,8.358653263267632,3.211061397152082,8.337518624837069,8.331567373160617,8.34522193139669,4.177768302203133,8.315784932906226,8.331490188273285,8.34766465920804,8.333975798546595,8.328447854261054,8.302094407137908,4.631762554828516,3.949146607720066,5.281769412693704,3.402982641238342,2.354941354881962,3.5502625564704258
r118a,-0.5928436225564303,-0.6509079089753276,-0.6279346969457835,-0.5270854691851247,-0.5514522265785496,-0.444197383087118,-0.5511492750039858,-0.5277776537278646,-0.6144470551752401,-0.32379875286622545,-0.5603695447038994,-0.5838651454549975,0.0,0.0,0.0,-0.22150414929964318,-0.6435184557251815,-0.6319393843139814,-0.4493417342596647,-0.6148906556594611,-0.6731963263864923,-0.6561972004749134,-0.32913691413576507,-0.6643449470694444,-0.25291086931736523,-0.33738522911259367,-0.49001562213683364,-0.4328196926911215,-0.3618447568522515,-0.6078813633445596,-0.4712740051805447,-0.038960540789968766,-0.1712712954606776,-0.08074099785851445,0.14347271833579145,-0.00804371522728193,-0.4577645644078879,-0.26290569916460765,-0.3816185795517616,-0.32322427333652703,-0.4324503220064657,-0.20862542056618477,-0.3464327296666782,-0.566968963330276,-0.530813971106125,-0.29162568315446324,-0.37652480862161625,-0.21192881286825302,0.0,0.0,0.0,0.0,-0.5260222896657267,-0.5543979122278301,0.0,-0.6296728044183165,0.0,0.0,0.0,-0.3724734228047727,0.0,0.0,0.0,0.0,0.0,0.0,-0.43752061052269026,-0.5328210394136336,-0.05652442002107304,-0.5157214920495744,-0.4549371716402225,-0.5466601856406379
r122,1.643117201076535,1.4380837819882086,1.3751914833880083,0.014817443544488733,0.11127258989339443,-0.18033061984584411,-0.06950052273066486,-0.10997160968925497,0.1580250704638795,-0.6187456561925951,-0.1988321337722009,-0.2780169352367762,0.4947133893899247,0.49079473622535397,0.4943444628530539,0.6879135338091996,0.22657971279794986,0.2608941842660667,0.4844574782507996,-0.2438190423289392,0.03720964710297899,0.12564150216069048,0.6011676751181927,-0.07219898406229873,-0.5546090977655047,0.3650599026305272,-0.3556965674971754,0.04839069858737478,-0.5744720313962652,1.366398719062559,-0.34241917891242224,-0.5375535692098008,-0.5475164128981247,-0.502464108057494,-0.6515861947792072,-0.6235560149535404,-0.46202369748370403,-0.5530763193125336,-0.369974847456273,-0.5110370837528729,-0.499666980939966,-0.5833273758557406,-0.49792737857430813,-0.30579803781667036,-0.1830474525707882,-0.5008234807842833,-0.5656799181894342,-0.6278826698925182,0.4978622250619869,0.500509335874471,0.49856570882077883,0.49863866554870384,-0.32025950489915345,-0.33747053381484843,0.4997122274913057,0.08888851102986826,0.49844871805805835,0.49809292949524997,0.4989092511557593,-0.8763787279305669,0.49714939491779825,0.49808831508778423,0.4990552867571074,0.49823691436653866,0.4979064327368703,0.49633092298078907,-0.27605276643608134,-0.08662022765986437,-0.5830721492304891,-0.4757268295356987,0.5488732031328577,-0.3088398738257344
r124,-0.97315508933906,-0.8528099053604725,-0.8406499194765019,1.695503193665142,1.460558211109822,2.0126459157771732,1.7864166792116207,1.8706990152475098,1.3477068357953383,3.232550282150142,1.9940337798461907,2.1193077219173007,0.5469158076089454,0.5425836560921427,0.5465079517489954,0.0309903123737018,1.173144065745546,1.0981496125068038,0.5860803695980535,2.105415621667707,1.5251298385958458,1.3292955048937032,0.2857031249686978,1.7110349031735026,2.55791970384019,0.6839079768738028,2.317946339696067,1.3137460961051726,3.0408337875089724,-0.9399121981997994,2.2722176041773237,2.8297120105418725,2.6616761572502967,2.799002378219502,3.2519553043469425,2.5982842364934373,2.539091913111717,2.707661885721378,2.2488496750888958,2.7136799579671442,2.575982903592847,2.661024031293074,2.5841396943523134,2.1857769506707023,1.912520263602449,2.6419722573341744,3.079179530781568,3.2991782194314525,0.5503969100847386,0.5533233454287255,0.5511746258214293,0.551255280981858,2.1837280015821103,2.2511392532715884,0.5524421257478281,1.4296532337328511,0.5510452901316312,0.5506519585716901,0.5515544189251176,3.6739721408986865,0.54960886172715,0.5506468572495303,0.5517158642802837,0.5508111368027017,0.5504457825768408,0.5487040241989165,2.2234613905211313,1.8230936531621273,2.6897374220775787,2.6981225450622395,0.3657258218632328,2.1852670951258895
r127,0.669962111737475,0.5852738766277361,0.5345415639115065,1.7103206372096307,1.5718308010032163,1.8323152959313294,1.7169161564809559,1.760727405558255,1.5057319062592178,2.613804625957547,1.7952016460739897,1.8412907866805244,1.0416291969988702,1.0333783923174966,1.0408524146020492,0.7189038461829015,1.399723778543496,1.3590437967728706,1.070537847848853,1.861596579338768,1.5623394856988249,1.4549370070543939,0.8868708000868905,1.638835919111204,2.0033106060746855,1.04896787950433,1.9622497721988914,1.3621367946925473,2.466361756112707,0.42648652086275957,1.929798425264901,2.292158441332072,2.114159744352172,2.296538270162008,2.600369109567735,1.974728221539897,2.077068215628013,2.1545855664088442,1.8788748276326226,2.2026428742142716,2.076315922652881,2.077696655437334,2.0862123157780053,1.879978912854032,1.7294728110316606,2.141148776549891,2.513499612592134,2.671295549538934,1.0482591351467254,1.0538326813031966,1.049740334642208,1.049893946530562,1.8634684966829569,1.91366871945674,1.052154353239134,1.5185417447627194,1.0494940081896895,1.04874488806694,1.0504636700808767,2.7975934129681193,1.0467582566449483,1.0487351723373144,1.0507711510373912,1.0490480511692402,1.048352215313711,1.0450349471797056,1.9474086240850499,1.736473425502263,2.1066652728470894,2.2223957155265404,0.9145990249960905,1.8764272213001552
r135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r146,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r155,-0.97315508933906,-0.8528099053604725,-0.8406499194765019,1.695503193665142,1.460558211109822,2.0126459157771732,1.7864166792116207,1.8706990152475098,1.3477068357953383,3.232550282150142,1.9940337798461907,2.1193077219173007,0.5469158076089454,0.5425836560921427,0.5465079517489954,0.0309903123737018,1.173144065745546,1.0981496125068038,0.5860803695980535,2.105415621667707,1.5251298385958458,1.3292955048937032,0.2857031249686978,1.7110349031735026,2.55791970384019,0.6839079768738028,2.317946339696067,1.3137460961051726,3.0408337875089724,-0.9399121981997994,2.2722176041773237,2.8297120105418725,2.6616761572502967,2.799002378219502,3.2519553043469425,2.5982842364934373,2.539091913111717,2.707661885721378,2.2488496750888958,2.7136799579671442,2.575982903592847,2.661024031293074,2.5841396943523134,2.1857769506707023,1.912520263602449,2.6419722573341744,3.079179530781568,3.2991782194314525,0.5503969100847386,0.5533233454287255,0.5511746258214293,0.551255280981858,2.1837280015821103,2.2511392532715884,0.5524421257478281,1.4296532337328511,0.5510452901316312,0.5506519585716901,0.5515544189251176,3.6739721408986865,0.54960886172715,0.5506468572495303,0.5517158642802837,0.5508111368027017,0.5504457825768408,0.5487040241989165,2.2234613905211313,1.8230936531621273,2.6897374220775787,2.6981225450622395,0.3657258218632328,2.1852670951258895
r159,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r160,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r162,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r169,7.0492603647949075,6.938435650416851,6.920173980896458,4.518504004248681,4.676921406766136,4.166716583899317,4.419041290353986,4.309830135456512,4.870951140834286,2.9781647846080608,4.24218467704471,4.088501134619186,5.7889124714772295,5.743058163382409,5.784595459898108,6.129963733449879,4.967054994174512,5.043863331649031,5.625257099386755,4.097108568420244,4.685296441524352,4.882460871614725,5.933957170799591,4.513980523942937,3.6854789757483837,5.550140739473413,3.929737139521541,4.922828280036894,3.1758514519168886,7.171387058357749,3.913870306119097,3.3484468903513083,3.483412907821048,3.34777996284239,2.9032880770216134,3.5634889200471913,3.6867579188843935,3.519273884229265,3.9836407907591855,3.5078932888597407,3.6560289996150526,3.5571563657795413,3.6445344755239195,4.016872486783733,4.292586341293057,3.620397967644507,3.149455233917351,2.93530755866977,5.8257587232334105,5.856734017463316,5.833990572203123,5.83484427885692,4.054288128474478,3.9875491929917297,5.847406615457598,4.7945053551144206,5.832621599177877,5.828458322232758,5.838010549325573,2.5468313409779673,5.8174175070864775,5.828404326522358,5.839719391924238,5.830143168115352,5.826276021463028,5.807840118430042,3.9180499864352343,4.384955434576492,3.522291179304815,3.5367360361105575,5.86367470668866,4.018304653735609
r170,-0.97315508933906,-0.8528099053604725,-0.8406499194765019,1.695503193665142,1.460558211109822,2.0126459157771732,1.7864166792116207,1.8706990152475098,1.3477068357953383,3.232550282150142,1.9940337798461907,2.1193077219173007,0.5469158076089454,0.5425836560921427,0.5465079517489954,0.0309903123737018,1.173144065745546,1.0981496125068038,0.5860803695980535,2.105415621667707,1.5251298385958458,1.3292955048937032,0.2857031249686978,1.7110349031735026,2.55791970384019,0.6839079768738028,2.317946339696067,1.3137460961051726,3.0408337875089724,-0.9399121981997994,2.2722176041773237,2.8297120105418725,2.6616761572502967,2.799002378219502,3.2519553043469425,2.5982842364934373,2.539091913111717,2.707661885721378,2.2488496750888958,2.7136799579671442,2.575982903592847,2.661024031293074,2.5841396943523134,2.1857769506707023,1.912520263602449,2.6419722573341744,3.079179530781568,3.2991782194314525,0.5503969100847386,0.5533233454287255,0.5511746258214293,0.551255280981858,2.1837280015821103,2.2511392532715884,0.5524421257478281,1.4296532337328511,0.5510452901316312,0.5506519585716901,0.5515544189251176,3.6739721408986865,0.54960886172715,0.5506468572495303,0.5517158642802837,0.5508111368027017,0.5504457825768408,0.5487040241989165,2.2234613905211313,1.8230936531621273,2.6897374220775787,2.6981225450622395,0.3657258218632328,2.1852670951258895
r171,-0.97315508933906,-0.8528099053604725,-0.8406499194765019,1.695503193665142,1.460558211109822,2.0126459157771732,1.7864166792116207,1.8706990152475098,1.3477068357953383,3.232550282150142,1.9940337798461907,2.1193077219173007,0.5469158076089454,0.5425836560921427,0.5465079517489954,0.0309903123737018,1.173144065745546,1.0981496125068038,0.5860803695980535,2.105415621667707,1.5251298385958458,1.3292955048937032,0.2857031249686978,1.7110349031735026,2.55791970384019,0.6839079768738028,2.317946339696067,1.3137460961051726,3.0408337875089724,-0.9399121981997994,2.2722176041773237,2.8297120105418725,2.6616761572502967,2.799002378219502,3.2519553043469425,2.5982842364934373,2.539091913111717,2.707661885721378,2.2488496750888958,2.7136799579671442,2.575982903592847,2.661024031293074,2.5841396943523134,2.1857769506707023,1.912520263602449,2.6419722573341744,3.079179530781568,3.2991782194314525,0.5503969100847386,0.5533233454287255,0.5511746258214293,0.551255280981858,2.1837280015821103,2.2511392532715884,0.5524421257478281,1.4296532337328511,0.5510452901316312,0.5506519585716901,0.5515544189251176,3.6739721408986865,0.54960886172715,0.5506468572495303,0.5517158642802837,0.5508111368027017,0.5504457825768408,0.5487040241989165,2.2234613905211313,1.8230936531621273,2.6897374220775787,2.6981225450622395,0.3657258218632328,2.1852670951258895
r189,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r1286,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r977,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
r978,1.1565396564070551,1.0116788293079648,0.9548665236497244,0.8625690403770597,0.8415516954483055,0.8259923380427425,0.8237078168751455,0.8253778979344999,0.8318784883615485,0.997529484882475,0.7981847561508946,0.781636925721874,0.7681712931943976,0.7620865642714256,0.7675984387275506,0.7034086899960481,0.813151745670723,0.8099689905194687,0.7774976630498155,0.8088887685049143,0.7997745664009018,0.7902892546075421,0.7440192376025475,0.7833184675244526,0.7243507541545825,0.707013891067431,0.8032766023508581,0.705263746639961,0.945944862358222,0.8964426199627096,0.7936896231762395,0.8773024360611276,0.7833216657270177,0.8970370810522629,0.974391457394269,0.6755861032931773,0.8075222590721545,0.8007546235481572,0.7544499900881748,0.8458028952307046,0.7883244708564575,0.7471846397907937,0.7941424686018504,0.7870904375186808,0.7732126792304364,0.8201626478827986,0.973909847201349,1.0217064398232139,0.7730606801043561,0.7771710085888328,0.7741530217314935,0.774266306039633,0.7716044958919017,0.7880990928209078,0.7759332903652199,0.8037151278962938,0.7739713631238739,0.773418908781095,0.774686460618318,0.9606073425187769,0.7719538257813733,0.7734117437125493,0.7749132188972493,0.7736424827678895,0.7731293240252908,0.7706829350802468,0.8356779288244842,0.8249265989211992,0.761796561808312,0.8733344429954268,0.7317361140644849,0.7837936737372103
