,SF ABF180_1_R1,SF ABF180_1_R2,SF ABF180_1_R3,SF ABF180_2_R1,SF ABF180_2_R2,SF ABF180_2_R3,SF ABF180_3_R1,SF ABF180_3_R2,SF ABF180_3_R3,SF ABF180_4_R1,SF ABF180_4_R2,SF ABF180_4_R3,SF ABF180_5_R1,SF ABF180_5_R2,SF ABF180_5_R3,SF ABF180_6_R1,SF ABF180_6_R2,SF ABF180_6_R3,SF ABF180_7_R1,SF ABF180_7_R2,SF ABF180_7_R3,SF ABF180_8_R1,SF ABF180_8_R2,SF ABF180_8_R3,SF ABF180_9_R1,SF ABF180_9_R2,SF ABF180_9_R3,SF ABF180_10_R1,SF ABF180_10_R2,SF ABF180_10_R3,SF ABF180_11_R1,SF ABF180_11_R2,SF ABF180_11_R3,SF ABF180_12_R1,SF ABF180_12_R2,SF ABF180_12_R3,SF ABF180_13_R1,SF ABF180_13_R2,SF ABF180_13_R3,SF ABF180_14_R1,SF ABF180_14_R2,SF ABF180_14_R3,SF ABF180_15_R1,SF ABF180_15_R2,SF ABF180_15_R3,SF ABF180_16_R1,SF ABF180_16_R2,SF ABF180_16_R3,SF ABF180_17_R1,SF ABF180_17_R2,SF ABF180_17_R3,SF ABF180_18_R1,SF ABF180_18_R2,SF ABF180_18_R3,SF ABF180_19_R1,SF ABF180_19_R2,SF ABF180_19_R3,SF ABF180_20_R1,SF ABF180_20_R2,SF ABF180_20_R3,SF ABF180_21_R1,SF ABF180_21_R2,SF ABF180_21_R3,SF ABF180_22_R1,SF ABF180_22_R2,SF ABF180_22_R3,SF ABF180_23_R1,SF ABF180_23_R2,SF ABF180_23_R3,SF ABF180_24_R1,SF ABF180_24_R2,SF ABF180_24_R3
BOUNDARY_CITe,0.013740132514560915,0.009979278938187808,0.009554391265813492,0.0,0.0,0.002134065052895344,0.025140873203329892,0.032356404952943216,0.03438089425948558,0.028449063028007905,0.036527840769646096,0.025487366938866645,0.0,0.0,0.019880572913675634,0.0010887357159950638,0.013127299943153613,0.0,0.03628091507343866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021111412196628602,0.019576531001148728,0.018503718699432486,0.012895676176240128,0.021938698737759343,0.027973423224387117,0.030734236519402974,0.010092813511712363,0.014419898128296383,0.043286548123355285,0.022638471180076253,0.020261720653513702,0.011775133085437496,0.026442097316132583,0.03575294474216411,0.01880967204930882,0.022418778099332157,0.03931966705931031,0.02514594595003229,0.037399552061331984,0.016514952043570192,0.007506987400949759,0.008536431773009395,0.007875660295738624,0.01687214197650804,0.01585564018622625,0.01606864431252925
BOUNDARY_CO2e,5.428489288069314,5.328039729238241,5.272546430448627,4.763824496662721,4.654067381437081,4.845375833677914,3.7372825867028445,3.955164793550366,3.8744398468912054,3.1047921197400985,3.2371932459137778,2.768078115414175,2.7952422769235348,2.6303031352963613,2.9646705160202234,3.4181661248138124,3.7492718674599796,4.008219162606117,2.8229227059239257,2.6533176461401946,2.8759995991356297,3.26167537415084,3.1274996721432906,2.639677579149728,3.6359512742216085,3.1266805735516305,3.5861824929955435,3.0536055147098407,3.1544404109488258,2.8522092749432773,3.7797164964678345,4.911101158107318,3.9608222046368224,4.28764974207703,8.057883505469432,4.5525149028239245,3.643438270907924,3.626089964719686,3.4066305836944095,3.3422957924151158,3.408780652342531,3.7754723683529283,3.3846597931913727,2.89527194175482,3.5251979501350363,3.5152038514877515,3.058110491456936,3.438645064748357,2.2342382631194897,2.3578784920189237,2.6167931530575532,3.002638495171653,3.439288362250324,3.032220907511335,2.8047072696085165,3.466042716988691,2.4650517526497913,2.4485316621253834,2.7487160021232566,3.0438854868412095,2.409012422328665,2.6938243823830375,2.471091072321181,2.6368698453661783,2.607539854625169,2.5759471078961798,4.806504809259528,4.111768627785146,4.256972742703463,2.8910547204247328,2.9482297611274335,3.223110084194958
BOUNDARY_EOLe,0.0034066691319003,0.012109345478282298,0.01023368657665477,0.02262776695268663,0.00530819871338664,0.018074148855475362,0.03511700633161344,0.044421555460841804,0.05408631633416655,0.0744449731617401,0.03947195889467598,0.08748755654455992,0.01294115390909248,0.017277337524699152,0.023991851781818643,0.08239332016744895,0.12814103253269876,0.08787252838916243,0.060219232740224136,0.04029036111178911,0.03870729670518491,0.06493956684693829,0.05527518440562682,0.08798097435145315,0.07402088312265341,0.08005622869203187,0.06587917108524527,0.05767163895164377,0.05685205935890318,0.043894900287294966,0.13532380047211262,0.11198680442315208,0.07018252801627266,0.12868145864055988,0.09787217597798206,0.10232977375764044,0.05186340814727385,0.06456070014959765,0.052869609366450986,0.05074054740010287,0.05021544583591553,0.04013516390879497,0.057609502976904536,0.07351431571703433,0.1926325633084303,0.14579696180772406,0.18549826172491904,0.2378209510877915,0.21366127619509895,0.17001819160766746,0.1783741107650484,0.24279137141276225,0.24650403246765368,0.2498205160132745,0.21890469818616382,0.18822547199562178,0.19906559777704586,0.19466905586694536,0.11374340548050445,0.1346404465791117,0.19468819580521332,0.1521855303060946,0.16976308309939042,0.16024474031298475,0.2146611599741431,0.1767932771461418,0.06735704179977113,0.08134548653839038,0.08607068961484421,0.15153162827808664,0.19230047574237744,0.12732240471824893
BOUNDARY_GLCer,3.824936143246779,3.5572486905993435,3.4154708217093477,5.928542581079202,5.7920765732996475,6.3615101976714685,6.035393256020163,6.150907263442819,5.683482890361201,7.529496938167358,6.2857964973396925,6.407739308896363,7.962112172505575,6.6996818854621765,8.562942238088139,4.685300990048232,5.618223668139455,5.54277924151497,5.0984064656672015,6.2740388354606855,5.781677277891764,5.759331825586928,4.875432835576224,5.9981527485565485,6.801906358772316,5.20722870978192,6.572800277874693,5.6596067684576825,7.3127369753034275,3.4788245485134075,6.588372259834564,7.454731893284036,7.063260859963786,7.460911448415897,7.899449357839225,7.0390622114321015,6.736844716819085,6.996788080811202,6.4954929110515165,7.0154092255391705,6.728058940027706,6.9238998404960705,6.884276153653159,6.44209486066479,6.383190483172787,7.042638476192546,7.500703059720818,7.777799947963735,5.752804538089468,6.277127634711532,7.919641491409098,8.194040815450853,6.6873013922470825,6.625732079635989,8.0631138109144,5.918051160041128,6.169031280232367,6.3250075690274326,8.20323356242707,7.812437999018734,6.4224520379021754,8.077414831309817,7.027410332683751,7.892183141789767,8.101947362981086,7.861384798728351,6.555259703226294,6.208916957165505,7.140623358004098,7.061117899124493,5.101784720433119,6.531199612144264
BOUNDARY_He,0.9452194220180901,0.9113185483972408,0.8920908618264388,2.0403967119703603,2.0992987662767515,2.162892042976352,3.3785827158422728,3.0906279721483245,2.9581566076442236,5.73720926327432,4.601273452264058,5.63376731547875,6.693995801482352,6.37158469051489,7.275316463362509,3.105170331639431,3.110678239953244,2.746423813734153,4.5862084749818255,5.970159482175854,5.187654345688584,4.2271301823841085,3.8252491299203815,5.865674427512177,4.368487327398385,4.100207376390329,4.238821582091564,4.639857732754045,5.597457893084811,3.379668088462689,3.9106640961128822,3.588145840018832,4.0646495658181125,3.836661155397688,3.134414567929638,3.013030048760787,4.286191879826884,4.607029681936677,4.40364509640517,4.914653994595837,4.765274347904403,4.218199707741621,4.869720777764033,5.455121872320107,4.154947761651799,4.724880923027126,5.8875644586977876,5.298907978680556,7.027961683204534,7.689920599876013,7.655245908189706,6.268666826895259,4.730006210333906,5.328308211890789,6.756309605003387,3.8819969185639405,6.583549273707843,6.785201925787749,7.0826274146352,6.12375528506308,7.021447043289511,7.2378774178584635,7.422561714222581,7.5288288463128925,8.476370928557829,8.722218518503253,2.30932578407414,3.0061620795082864,3.5417031802793013,5.9597782834364565,4.421721631341132,5.023040655115998
BOUNDARY_H2O2e,2.750517463459606,2.669912193202246,2.627901487400371,2.7070399026630043,2.653556958524345,2.793313049492256,2.276733181929346,2.404164061201639,2.3143102802569397,1.185582739122873,1.6918211705340407,0.796855365515101,0.49799886836630886,0.4926025797114203,0.8517559848146553,1.9407415349127535,2.1901590101879087,2.3222552105029157,1.1167522136990902,0.6127968465555818,1.0768710100016647,1.6590480897745443,1.527447139368481,0.6008142552914973,2.207850432896139,1.488260750160956,2.1405134595147057,1.3480340243136686,1.2374404469917113,1.197536267859569,2.2397624549325346,2.829263273076693,2.398611753510574,2.5744026185875093,3.740572828732373,2.689950688903346,2.2291756123567845,2.1958257770670677,2.0847146373405385,1.666253031726503,1.9666974416870562,2.3196501846971422,1.7807661814515658,0.9640425608612857,1.972870398110912,1.9578554352777287,1.0162109111623059,1.5838834138914437,0.021747547760897587,0.00467848456341715,0.15085347462327775,0.8067255074561519,1.7385792111175904,1.0479410888866263,0.4590175106933534,1.9222731617899116,0.19372678008101718,0.11919832690650234,0.35896842355549763,0.9732821056905474,0.06641964891393624,0.26854219702405585,0.11371890640175077,0.18081115758912347,0.11366049172009952,0.10738356373337124,2.7889898453715163,2.4483861961831757,2.5848643982271646,0.8019748037309099,1.1454807391464268,1.5227241329699595
BOUNDARY_H2Oe,5.581721394055543,5.442371379076571,5.371336200204553,5.178854746631029,5.072450997913573,5.3008810313782,4.320451869927353,4.525162559509225,4.392498887038892,4.709117339550768,4.2243671920880095,4.365829891316072,5.048704906036868,4.50435619066773,4.917765077009905,3.788041460419487,4.194919291105742,4.401772783884851,3.936300189003425,4.321566955962063,4.095220556137765,4.087235375713239,3.8807267468970172,4.186779489866087,4.234176931633938,3.936348335581936,4.2140097562025325,4.065458530279513,4.6454666285332,3.5673863609780723,4.259378079902871,5.222849820093539,4.51563833683356,4.785117795934907,7.735822311650913,5.011246163491436,4.248121907331792,4.260072219013691,3.9506810038674267,4.461408576169394,4.130084415540022,4.390509812081686,4.342362288265904,4.356364649095303,4.094840888070995,4.309893297127382,4.620894562315606,4.604299141455997,3.817414411302116,4.118214460246235,4.8103328378948005,4.859484944700548,4.181282134702376,4.30556402973683,4.923006355408472,4.04988740931125,4.210570183969568,4.26515635581724,5.057613940786692,4.813768512511524,4.264847964624788,4.945205132320491,4.472374822633496,4.846563899179443,4.680542602341014,4.522842541615471,5.259352440190521,4.601526722375419,4.796593762424188,4.543306748739674,3.868631236755015,4.2193636139795325
BOUNDARY_H2SO3e,0.5710928498330515,0.5536633352569056,0.5470798111087957,0.4333851721184439,0.41942318332992146,0.42777453990613773,0.09490402172532958,0.16565143795892073,0.18436206806624628,0.0,0.0,0.0,0.0,0.0,0.0,0.09424981768380494,0.08205302500081153,0.2212862638114797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014288984308860575,0.315305726701903,0.0,0.03472784409663806,0.9418493879339492,0.17418573168945714,0.0,0.0,0.0033444220848485007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751322883460471,0.18652712896541315,0.10832981946067909,0.0,0.0,0.0
BOUNDARY_NH3e,0.0,0.0,0.0,1.0073257264257267,1.087301956485261,1.0919743941672815,2.444831358722019,2.121055054528737,2.0332820817998996,4.815695581355931,3.732948594925452,4.835781073824637,5.786613477798791,5.589087018137665,6.359833682367774,2.3204078993861676,2.212063085805728,1.8250970105961237,3.8582462113493374,5.208208352421086,4.421284229453456,3.3902714572987493,3.0585014955942973,5.131767758108741,3.423129717168635,3.3196621403975684,3.308522578136967,3.8463228218500443,4.6832101170975395,2.7374346774503127,2.9619358312455963,2.506918070121991,3.0602969595982645,2.7758124198836516,1.9650723036411597,1.9329004522335664,3.338987705831578,3.6569875366950284,3.5234303801728646,3.983735779578425,3.8664872677811712,3.2417494729865375,3.9519413383274635,4.6349698353419075,3.2571686191803657,3.7873937916530127,4.993003926519365,4.330490317580072,6.439498479475797,7.0691713607691264,6.845541414833861,5.334863893732595,3.8415012751641235,4.493839955507651,5.866899779916039,3.0124723543093697,5.894975496104251,6.093623311231633,6.186955667982498,5.202620756763516,6.33893363272149,6.375506955236333,6.698426934737319,6.708083198609688,7.71271664414206,8.000737227517932,1.2280501621726752,2.0206544022741704,2.493046469606476,5.115545190706871,3.6909088458846355,4.164972784429484
BOUNDARY_O2er,5.848952759671208,5.7316038303493855,5.672695925964501,5.135255085732244,5.027306163461193,5.242640321047818,4.168543461802191,4.394858964128689,4.290598295190501,3.0321375785849765,3.4859860820773507,2.580028727628833,2.3771622819630256,2.298277681400607,2.7418671487491575,3.7305115208400217,4.104719274782846,4.341603327891818,2.875626346361634,2.384841478527938,2.8371348552150555,3.4494646461236775,3.3053642014949376,2.3617822434005844,4.014609743495539,3.262516207238983,3.9462065699069635,3.12106310289788,3.079127442036325,2.9614596021335684,4.1073675118094775,5.29413456360789,4.366665756178013,4.697260787908172,8.522410121599373,4.943099024442931,4.042493698703082,4.000055677765466,3.7800510861694834,3.472308158068379,3.712670462351931,4.204336959626386,3.578059784319514,2.7434341793845785,3.7616994965459765,3.770373908960348,2.8515575124194266,3.434386974274445,1.7292013132703805,1.8561876246455542,2.0554972940984926,2.6508628567703383,3.5535997765962475,2.8453864039136727,2.3421693086023443,3.7339773054750736,1.9914670184320673,1.9249634553136052,2.258908550457592,2.8462147532528297,1.8761969284003623,2.1577923779432093,1.9748508159548137,2.087337916839633,2.0571694769574127,2.04074885123479,5.203805758947651,4.497342983832357,4.700556197070653,2.62695071142141,2.9165438421576804,3.3202078604691305
