ID,Entry name
jgi|Aspni7|1150065,G3XRP5
jgi|Aspni7|1150092,G3XRY9
jgi|Aspni7|1150102,G3XS10
jgi|Aspni7|1150148,G3XSH1
jgi|Aspni7|1150160,G3XSJ9
jgi|Aspni7|1150162,G3XTY3
jgi|Aspni7|1150170,G3XTZ4
jgi|Aspni7|1150175,G3XTZ9
jgi|Aspni7|1150188,G3XU14
jgi|Aspni7|1150206,G3XU36
jgi|Aspni7|1150208,G3XU40
jgi|Aspni7|1150222,G3XU57
jgi|Aspni7|1150226,G3XU60
jgi|Aspni7|1150227,G3XU61
jgi|Aspni7|1150228,G3XU63
jgi|Aspni7|1150229,G3XU65
jgi|Aspni7|1150230,G3XU67
jgi|Aspni7|1150256,G3XUA1
jgi|Aspni7|1150260,G3XUA6
jgi|Aspni7|1150265,G3XUB2
jgi|Aspni7|1150270,G3XUB9
jgi|Aspni7|1150273,G3XUC3
jgi|Aspni7|1150288,G3XUE4
jgi|Aspni7|1150294,G3XUE9
jgi|Aspni7|1150305,G3XUG3
jgi|Aspni7|1150307,G3XUG6
jgi|Aspni7|1150311,G3XUH2
jgi|Aspni7|1150313,G3XUH5
jgi|Aspni7|1150318,G3XUI1
jgi|Aspni7|1150324,G3XUI8
jgi|Aspni7|1150345,G3XUL8
jgi|Aspni7|1150363,G3XUN6
jgi|Aspni7|1150365,G3XUP1
jgi|Aspni7|1150369,G3XUP6
jgi|Aspni7|1150376,G3XUQ6
jgi|Aspni7|1150383,G3XUR7
jgi|Aspni7|1150400,G3Y212
jgi|Aspni7|1150405,G3Y0D1
jgi|Aspni7|1150411,G3XUU5
jgi|Aspni7|1150423,G3XUV8
jgi|Aspni7|1150462,G3XV11
jgi|Aspni7|1150464,G3Y4V8
jgi|Aspni7|1150465,G3XV12
jgi|Aspni7|1150519,G3XV90
jgi|Aspni7|1150527,G3XV99
jgi|Aspni7|1150537,G3XVB6
jgi|Aspni7|1150551,G3XVD7
jgi|Aspni7|1150553,G3XVE2
jgi|Aspni7|1150559,G3XVF1
jgi|Aspni7|1150560,G3XVF2
jgi|Aspni7|1150565,G3XVG1
jgi|Aspni7|1150573,G3XVH4
jgi|Aspni7|1150584,G3XVJ2
jgi|Aspni7|1150586,G3XVJ5
jgi|Aspni7|1150605,G3XVM9
jgi|Aspni7|1150625,G3XVR6
jgi|Aspni7|1150626,G3XVR7
jgi|Aspni7|1150647,G3XXP8
jgi|Aspni7|1150648,G3YD46
jgi|Aspni7|1150671,G3XVZ8
jgi|Aspni7|1150690,G3XW40
jgi|Aspni7|1150734,G3XWD8
jgi|Aspni7|1150754,G3XWI5
jgi|Aspni7|1150767,G3XWL0
jgi|Aspni7|1150768,G3XWL1
jgi|Aspni7|1150772,G3XWL6
jgi|Aspni7|1150799,G3XWP2
jgi|Aspni7|1150808,G3XWQ3
jgi|Aspni7|1150823,G3XWR7
jgi|Aspni7|1150831,G3XWS7
jgi|Aspni7|1150838,G3XWT4
jgi|Aspni7|1150839,G3XWT5
jgi|Aspni7|1150849,G3XWU7
jgi|Aspni7|1150851,G3XV83
jgi|Aspni7|1150853,G3XQ36
jgi|Aspni7|1150854,G3XWV1
jgi|Aspni7|1150859,G3XVL0
jgi|Aspni7|1150860,G3XWV5
jgi|Aspni7|1150861,G3XWV6
jgi|Aspni7|1150874,G3XXC7
jgi|Aspni7|1150890,G3XXE7
jgi|Aspni7|1150905,G3XXH0
jgi|Aspni7|1150910,G3XXI7
jgi|Aspni7|1150950,G3XXR8
jgi|Aspni7|1150962,G3XXT1
jgi|Aspni7|1150992,G3XXY5
jgi|Aspni7|1151020,G3XY54
jgi|Aspni7|1151031,G3XY66
jgi|Aspni7|1151041,G3XY79
jgi|Aspni7|1151047,G3XLX4
jgi|Aspni7|1151057,G3XLY3
jgi|Aspni7|1151059,G3XLY6
jgi|Aspni7|1151077,G3XYB4
jgi|Aspni7|1151081,G3YFC5
jgi|Aspni7|1151094,G3Y0C5
jgi|Aspni7|1151104,G3XYD4
jgi|Aspni7|1151133,G3XYJ1
jgi|Aspni7|1151175,G3XX34
jgi|Aspni7|1151194,G3XX54
jgi|Aspni7|1151199,G3Y7M5
jgi|Aspni7|1151218,G3XSW0
jgi|Aspni7|1151229,G3XX89
jgi|Aspni7|1151241,G3XX98
jgi|Aspni7|1151242,G3XX99
jgi|Aspni7|1151257,G3Y3Q8
jgi|Aspni7|1151271,G3XV90
jgi|Aspni7|1151289,G3Y017
jgi|Aspni7|1151290,G3Y018
jgi|Aspni7|1151293,G3Y4Y0
jgi|Aspni7|1151300,G3Y036
jgi|Aspni7|1151308,G3Y057
jgi|Aspni7|1151342,G3Y0B6
jgi|Aspni7|1151359,G3Y0F1
jgi|Aspni7|1151380,G3Y0J2
jgi|Aspni7|1151383,G3Y0J7
jgi|Aspni7|1151422,G3XYN5
jgi|Aspni7|1151441,G3XYR7
jgi|Aspni7|1151455,G3XYV4
jgi|Aspni7|1151459,G3XYW1
jgi|Aspni7|1151501,G3XZ61
jgi|Aspni7|1151502,G3XZ62
jgi|Aspni7|1151530,G3XZC2
jgi|Aspni7|1151596,G3XZP6
jgi|Aspni7|1151620,G3Y0X7
jgi|Aspni7|1151633,G3Y0Z1
jgi|Aspni7|1151638,G3Y0Z6
jgi|Aspni7|1151654,G3Y158
jgi|Aspni7|1151656,G3Y160
jgi|Aspni7|1151659,G3Y164
jgi|Aspni7|1151670,G3Y175
jgi|Aspni7|1151675,G3Y181
jgi|Aspni7|1151679,G3Y185
jgi|Aspni7|1151685,G3Y191
jgi|Aspni7|1151686,G3Y193
jgi|Aspni7|1151688,G3Y195
jgi|Aspni7|1151697,G3Y1E8
jgi|Aspni7|1151833,G3Y2B4
jgi|Aspni7|1151842,G3Y2H9
jgi|Aspni7|1151877,G3Y2U1
jgi|Aspni7|1151921,G3Y388
jgi|Aspni7|1151932,G3Y768
jgi|Aspni7|1151970,G3Y3G6
jgi|Aspni7|1151991,G3Y3J6
jgi|Aspni7|1152010,G3Y3M7
jgi|Aspni7|1152040,G3Y3S1
jgi|Aspni7|1152072,G3Y0P7
jgi|Aspni7|1152150,G3Y151
jgi|Aspni7|1152176,G3Y1C8
jgi|Aspni7|1152190,G3Y1I9
jgi|Aspni7|1152199,G3Y1K6
jgi|Aspni7|1152212,G3Y1N1
jgi|Aspni7|1152266,G3Y265
jgi|Aspni7|1152267,G3Y266
jgi|Aspni7|1152273,G3Y2C4
jgi|Aspni7|1152279,G3Y2D8
jgi|Aspni7|1152313,G3Y2N5
jgi|Aspni7|1152366,G3Y358
jgi|Aspni7|1152372,G3Y365
jgi|Aspni7|1152400,G3Y3X4
jgi|Aspni7|1152427,G3Y3Z6
jgi|Aspni7|1152430,G3Y3Z7
jgi|Aspni7|1152435,G3XXX4
jgi|Aspni7|1152438,G3Y402
jgi|Aspni7|1152460,G3Y428
jgi|Aspni7|1152486,G3Y455
jgi|Aspni7|1152492,G3Y461
jgi|Aspni7|1152496,G3Y465
jgi|Aspni7|1152497,G3Y466
jgi|Aspni7|1152501,G3Y471
jgi|Aspni7|1152514,G3Y486
jgi|Aspni7|1152520,G3Y496
jgi|Aspni7|1152537,G3YAP1
jgi|Aspni7|1152548,G3Y4D1
jgi|Aspni7|1152599,G3Y421
jgi|Aspni7|1152605,G3Y4J9
jgi|Aspni7|1152610,G3Y4K6
jgi|Aspni7|1152613,G3Y4L1
jgi|Aspni7|1152615,G3Y4L5
jgi|Aspni7|1152621,G3Y4M4
jgi|Aspni7|1152622,G3Y4M5
jgi|Aspni7|1152642,G3Y4R3
jgi|Aspni7|1152644,G3Y4R7
jgi|Aspni7|1152655,G3Y4T1
jgi|Aspni7|1152658,G3Y4T5
jgi|Aspni7|1152667,G3Y4U7
jgi|Aspni7|1152677,G3Y4V7
jgi|Aspni7|1152679,G3Y4V9
jgi|Aspni7|1152681,G3Y4W1
jgi|Aspni7|1152682,G3Y4W2
jgi|Aspni7|1152684,G3Y4W4
jgi|Aspni7|1152690,G3Y8U4
jgi|Aspni7|1152737,G3Y517
jgi|Aspni7|1152752,G3Y534
jgi|Aspni7|1152757,G3Y2F4
jgi|Aspni7|1152763,G3Y546
jgi|Aspni7|1152780,G3Y567
jgi|Aspni7|1152841,G3Y5D5
jgi|Aspni7|1152844,G3Y5D8
jgi|Aspni7|1152849,G3Y5E3
jgi|Aspni7|1152855,G3Y5F2
jgi|Aspni7|1152881,G3Y5H4
jgi|Aspni7|1152883,G3Y5H6
jgi|Aspni7|1152886,G3Y0B1
jgi|Aspni7|1152893,G3Y5I5
jgi|Aspni7|1152894,G3Y5I6
jgi|Aspni7|1152896,G3YFK0
jgi|Aspni7|1152900,G3Y5J0
jgi|Aspni7|1152901,G3Y5J1
jgi|Aspni7|1152902,G3Y5J2
jgi|Aspni7|1152903,G3Y5J3
jgi|Aspni7|1152905,G3YDB0
jgi|Aspni7|1152907,G3Y5J7
jgi|Aspni7|1152926,G3Y5N6
jgi|Aspni7|1152931,G3Y5P6
jgi|Aspni7|1152934,G3Y5Q0
jgi|Aspni7|1152979,G3Y5Y3
jgi|Aspni7|1152982,G3Y5Y9
jgi|Aspni7|1153047,G3Y697
jgi|Aspni7|1153052,G3Y6A7
jgi|Aspni7|1153077,G3Y6E4
jgi|Aspni7|1153079,G3XS89
jgi|Aspni7|1153084,G3Y6F1
jgi|Aspni7|1153099,G3Y6F9
jgi|Aspni7|1153110,G3Y6I4
jgi|Aspni7|1153119,G3Y6K0
jgi|Aspni7|1153135,G3Y6M8
jgi|Aspni7|1153148,G3Y6P9
jgi|Aspni7|1153158,G3YAY2
jgi|Aspni7|1153159,G3Y6R6
jgi|Aspni7|1153167,G3Y6S4
jgi|Aspni7|1153169,G3Y6S6
jgi|Aspni7|1153203,G3Y9I1
jgi|Aspni7|1153235,G3Y7Z7
jgi|Aspni7|1153237,G3Y800
jgi|Aspni7|1153258,G3Y827
jgi|Aspni7|1153259,G3Y829
jgi|Aspni7|1153260,G3Y830
jgi|Aspni7|1153264,G3Y834
jgi|Aspni7|1153269,G3Y839
jgi|Aspni7|1153282,G3Y856
jgi|Aspni7|1153284,G3Y860
jgi|Aspni7|1153312,G3Y896
jgi|Aspni7|1153334,G3Y8C3
jgi|Aspni7|1153346,G3Y8D8
jgi|Aspni7|1153351,G3Y8E3
jgi|Aspni7|1153352,G3Y8E4
jgi|Aspni7|1153365,G3Y8F8
jgi|Aspni7|1153378,G3XLX3
jgi|Aspni7|1153380,G3Y8H7
jgi|Aspni7|1153383,G3Y8I1
jgi|Aspni7|1153391,G3Y556
jgi|Aspni7|1153398,G3Y708
jgi|Aspni7|1153409,G3Y721
jgi|Aspni7|1153415,G3Y728
jgi|Aspni7|1153424,G3Y747
jgi|Aspni7|1153446,G3Y779
jgi|Aspni7|1153455,G3Y795
jgi|Aspni7|1153479,G3Y7C8
jgi|Aspni7|1153533,G3Y7K5
jgi|Aspni7|1153534,G3Y7K6
jgi|Aspni7|1153535,G3Y7K8
jgi|Aspni7|1153536,G3Y7K9
jgi|Aspni7|1153546,G3Y7M4
jgi|Aspni7|1153549,G3Y7M6
jgi|Aspni7|1153551,G3Y7M8
jgi|Aspni7|1153556,G3Y7N4
jgi|Aspni7|1153562,G3Y7P2
jgi|Aspni7|1153582,G3Y7R6
jgi|Aspni7|1153584,G3Y7R8
jgi|Aspni7|1153587,G3Y7S1
jgi|Aspni7|1153600,G3Y7T8
jgi|Aspni7|1153627,G3Y7W7
jgi|Aspni7|1153696,G3YA45
jgi|Aspni7|1153711,G3YA69
jgi|Aspni7|1153720,G3Y8L1
jgi|Aspni7|1153745,G3Y8Q7
jgi|Aspni7|1153767,G3Y8T8
jgi|Aspni7|1153771,G3Y8U3
jgi|Aspni7|1153838,G3Y960
jgi|Aspni7|1153850,G3Y979
jgi|Aspni7|1153856,G3Y990
jgi|Aspni7|1153916,G3Y9I1
jgi|Aspni7|1153947,G3Y9N7
jgi|Aspni7|1153973,G3Y9T6
jgi|Aspni7|1153974,G3Y7N1
jgi|Aspni7|1153976,G3Y6F7
jgi|Aspni7|1153977,G3YA76
jgi|Aspni7|1153979,G3YA93
jgi|Aspni7|1154017,G3YAK1
jgi|Aspni7|1154021,G3YAK6
jgi|Aspni7|1154050,G3YAN4
jgi|Aspni7|1154051,G3XQC3
jgi|Aspni7|1154052,G3YAN5
jgi|Aspni7|1154055,G3YAN8
jgi|Aspni7|1154106,G3YBM8
jgi|Aspni7|1154108,G3YBN2
jgi|Aspni7|1154127,G3YBV5
jgi|Aspni7|1154139,G3YBX3
jgi|Aspni7|1154144,G3YBY0
jgi|Aspni7|1154150,G3YG10
jgi|Aspni7|1154180,G3YC74
jgi|Aspni7|1154224,G3YCF8
jgi|Aspni7|1154257,G3Y0R5
jgi|Aspni7|1154260,G3YCK6
jgi|Aspni7|1154267,G3YCL6
jgi|Aspni7|1154289,G3YCP5
jgi|Aspni7|1154292,G3YCQ0
jgi|Aspni7|1154295,G3YCQ3
jgi|Aspni7|1154296,G3YCQ4
jgi|Aspni7|1154308,G3YCS1
jgi|Aspni7|1154309,G3YCS4
jgi|Aspni7|1154317,G3YCT8
jgi|Aspni7|1154362,G3YCZ3
jgi|Aspni7|1154388,G3YD33
jgi|Aspni7|1154391,G3YD37
jgi|Aspni7|1154392,G3YD38
jgi|Aspni7|1154393,G3YD42
jgi|Aspni7|1154396,G3YD45
jgi|Aspni7|1154415,G3YD68
jgi|Aspni7|1154417,G3YD70
jgi|Aspni7|1154418,G3YD71
jgi|Aspni7|1154428,G3YAP6
jgi|Aspni7|1154429,G3YAP7
jgi|Aspni7|1154444,G3YAS0
jgi|Aspni7|1154487,G3YAX5
jgi|Aspni7|1154489,G3YAX7
jgi|Aspni7|1154500,G3YAY5
jgi|Aspni7|1154512,G3XZY1
jgi|Aspni7|1154519,G3YB00
jgi|Aspni7|1154526,G3YB06
jgi|Aspni7|1154530,G3XQU0
jgi|Aspni7|1154539,G3XRN6
jgi|Aspni7|1154540,G3YB19
jgi|Aspni7|1154545,G3YB23
jgi|Aspni7|1154547,G3YB25
jgi|Aspni7|1154548,G3Y259
jgi|Aspni7|1154553,G3YB32
jgi|Aspni7|1154555,G3YB34
jgi|Aspni7|1154557,G3YB36
jgi|Aspni7|1154559,G3YB38
jgi|Aspni7|1154560,G3YB39
jgi|Aspni7|1154561,G3YB41
jgi|Aspni7|1154570,G3YB58
jgi|Aspni7|1154572,G3YB63
jgi|Aspni7|1154583,G3YB79
jgi|Aspni7|1154595,G3YB92
jgi|Aspni7|1154628,G3YBI1
jgi|Aspni7|1154650,G3YBQ7
jgi|Aspni7|1154670,G3YBT7
jgi|Aspni7|1154694,G3YC12
jgi|Aspni7|1154703,G3YC25
jgi|Aspni7|1154714,G3YC85
jgi|Aspni7|1154729,G3Y6F2
jgi|Aspni7|1154731,G3YD84
jgi|Aspni7|1154737,G3YD92
jgi|Aspni7|1154739,G3YD95
jgi|Aspni7|1154748,G3YDB0
jgi|Aspni7|1154752,G3YDB4
jgi|Aspni7|1154762,G3YDC9
jgi|Aspni7|1154773,G3YDF2
jgi|Aspni7|1154796,G3YAP7
jgi|Aspni7|1154797,G3YDI1
jgi|Aspni7|1154798,G3YDI2
jgi|Aspni7|1154809,G3XUU9
jgi|Aspni7|1154819,G3YDL1
jgi|Aspni7|1154892,G3YDW9
jgi|Aspni7|1154905,G3YDZ9
jgi|Aspni7|1154914,G3YGL5
jgi|Aspni7|1154925,G3YE32
jgi|Aspni7|1154936,G3YE52
jgi|Aspni7|1154953,G3YE86
jgi|Aspni7|1154959,G3YEA4
jgi|Aspni7|1154971,G3YEB7
jgi|Aspni7|1155071,G3YFQ3
jgi|Aspni7|1155110,G3YGH8
jgi|Aspni7|1155119,G3YGJ2
jgi|Aspni7|1155139,G3YGU5
jgi|Aspni7|1155142,G3XVW9
jgi|Aspni7|1155145,G3YGV1
jgi|Aspni7|1155181,G3YHC4
jgi|Aspni7|1155297,G3YAV8
jgi|Aspni7|1155301,G3YF18
jgi|Aspni7|1155305,G3Y8M4
jgi|Aspni7|1155331,G3YF45
jgi|Aspni7|1155338,G3XW47
jgi|Aspni7|1155340,G3XM19
jgi|Aspni7|1155342,G3YF55
jgi|Aspni7|1155351,G3YF65
jgi|Aspni7|1155357,G3YF71
jgi|Aspni7|1155372,G3YFD0
jgi|Aspni7|1155382,G3YFJ4
jgi|Aspni7|1155390,G3YFL1
jgi|Aspni7|1155408,G3YFN8
jgi|Aspni7|1155426,G3YFW5
jgi|Aspni7|1155444,G3YG39
jgi|Aspni7|1155473,G3YGD0
jgi|Aspni7|1155476,G3YGD3
jgi|Aspni7|1155477,G3YGD4
jgi|Aspni7|1155478,G3YGD5
jgi|Aspni7|1155479,G3YGD6
jgi|Aspni7|1155480,G3YGD9
jgi|Aspni7|1155488,G3YGF3
jgi|Aspni7|1155493,G3YGK9
jgi|Aspni7|1155494,G3YGL0
jgi|Aspni7|1155518,G3YGP1
jgi|Aspni7|1155534,G3YGV7
jgi|Aspni7|1155542,G3YGX4
jgi|Aspni7|1155543,G3YGX5
jgi|Aspni7|1155546,G3YGX7
jgi|Aspni7|1155559,G3YGY8
jgi|Aspni7|1155560,G3YGZ0
jgi|Aspni7|1155561,G3YGZ1
jgi|Aspni7|1155562,G3YGZ2
jgi|Aspni7|1155563,G3YGZ3
jgi|Aspni7|1155564,G3YGZ4
jgi|Aspni7|1155571,G3YH01
jgi|Aspni7|1155572,G3Y1L5
jgi|Aspni7|1155574,G3YH49
jgi|Aspni7|1155575,G3YH50
jgi|Aspni7|1155581,G3YF15
jgi|Aspni7|1155582,G3Y7I7
jgi|Aspni7|1155585,G3YBV8
jgi|Aspni7|1155588,G3YAY9
jgi|Aspni7|1155599,G3YHN9
jgi|Aspni7|1155605,G3XXS7
jgi|Aspni7|1155609,G3YHP5
jgi|Aspni7|1155616,G3XZR2
jgi|Aspni7|1155626,G3XLY1
jgi|Aspni7|1155627,G3XLY2
jgi|Aspni7|1155631,G3XLZ5
jgi|Aspni7|1155643,G3XM25
jgi|Aspni7|1155647,G3XM31
jgi|Aspni7|1155654,G3XM36
jgi|Aspni7|1155663,G3XM56
jgi|Aspni7|1155665,G3XM58
jgi|Aspni7|1155673,G3XMA3
jgi|Aspni7|1155683,G3XMC0
jgi|Aspni7|1155687,G3XME2
jgi|Aspni7|1155689,G3XME6
jgi|Aspni7|1155703,G3XMI7
jgi|Aspni7|1155710,G3XMJ9
jgi|Aspni7|1155727,G3XMM6
jgi|Aspni7|1155729,G3XMN1
jgi|Aspni7|1155743,G3XMR8
jgi|Aspni7|1155755,G3XMT8
jgi|Aspni7|1155758,G3XMU1
jgi|Aspni7|1155790,G3XLG2
jgi|Aspni7|1155793,G3XLG8
jgi|Aspni7|1155802,G3XLI0
jgi|Aspni7|1155814,G3XLL2
jgi|Aspni7|1155841,G3XLT2
jgi|Aspni7|1155842,G3XLT3
jgi|Aspni7|1155851,G3XLV2
jgi|Aspni7|1155853,G3XLV6
jgi|Aspni7|1155856,G3XLV9
jgi|Aspni7|1155869,G3XN62
jgi|Aspni7|1155893,G3XNA0
jgi|Aspni7|1155897,G3XNA6
jgi|Aspni7|1155903,G3XNB3
jgi|Aspni7|1155909,G3XNC1
jgi|Aspni7|1155929,G3XNJ9
jgi|Aspni7|1155930,G3XNK4
jgi|Aspni7|1155943,G3XNM8
jgi|Aspni7|1155959,G3XNV2
jgi|Aspni7|1155967,G3XNW8
jgi|Aspni7|1155978,G3XP36
jgi|Aspni7|1155990,G3XP67
jgi|Aspni7|1155995,G3XP75
jgi|Aspni7|1155997,G3XPC6
jgi|Aspni7|1156014,G3XPG7
jgi|Aspni7|1156018,G3XPG9
jgi|Aspni7|1156020,G3XPH1
jgi|Aspni7|1156027,G3XPI6
jgi|Aspni7|1156031,G3XQF3
jgi|Aspni7|1156036,G3YBR6
jgi|Aspni7|1156043,G3XPK6
jgi|Aspni7|1156055,G3XN05
jgi|Aspni7|1156074,G3XN36
jgi|Aspni7|1156083,G3XN89
jgi|Aspni7|1156085,G3XN91
jgi|Aspni7|1156092,G3XNF2
jgi|Aspni7|1156094,G3XNF5
jgi|Aspni7|1156097,G3XNF8
jgi|Aspni7|1156100,G3XNG1
jgi|Aspni7|1156109,G3XNI6
jgi|Aspni7|1156112,G3XNJ2
jgi|Aspni7|1156125,G3XNR4
jgi|Aspni7|1156128,G3XNR9
jgi|Aspni7|1156135,G3XNT2
jgi|Aspni7|1156147,G3XP00
jgi|Aspni7|1156154,G3XP11
jgi|Aspni7|1156173,G3XP81
jgi|Aspni7|1156175,G3XP84
jgi|Aspni7|1156178,G3XP88
jgi|Aspni7|1156184,G3YDD5
jgi|Aspni7|1156187,G3XPA6
jgi|Aspni7|1156188,G3XPB4
jgi|Aspni7|1156193,G3XPG8
jgi|Aspni7|1156207,G3XPP3
jgi|Aspni7|1156210,G3XPQ0
jgi|Aspni7|1156231,G3XPU4
jgi|Aspni7|1156250,G3XPX5
jgi|Aspni7|1156256,G3XPY1
jgi|Aspni7|1156260,G3XPZ5
jgi|Aspni7|1156261,G3XPZ8
jgi|Aspni7|1156263,G3XQ05
jgi|Aspni7|1156275,G3XQ21
jgi|Aspni7|1156278,G3XQ27
jgi|Aspni7|1156280,G3XQ30
jgi|Aspni7|1156292,G3XQ61
jgi|Aspni7|1156304,G3XQ95
jgi|Aspni7|1156310,G3XQA3
jgi|Aspni7|1156312,G3XQA7
jgi|Aspni7|1156313,G3XQB7
jgi|Aspni7|1156315,G3XQC8
jgi|Aspni7|1156317,G3XQD0
jgi|Aspni7|1156320,G3XQD7
jgi|Aspni7|1156321,G3Y5S8
jgi|Aspni7|1156322,G3XQE3
jgi|Aspni7|1156337,G3XTE7
jgi|Aspni7|1156347,G3Y539
jgi|Aspni7|1156371,G3XTP7
jgi|Aspni7|1156378,G3Y661
jgi|Aspni7|1156390,G3YAY4
jgi|Aspni7|1156399,G3XQJ1
jgi|Aspni7|1156402,G3XQK0
jgi|Aspni7|1156404,G3XQK7
jgi|Aspni7|1156406,G3XQL1
jgi|Aspni7|1156414,G3XQU2
jgi|Aspni7|1156415,G3XQU4
jgi|Aspni7|1156416,G3XQU8
jgi|Aspni7|1156422,G3XR09
jgi|Aspni7|1156426,G3XR26
jgi|Aspni7|1156432,G3XR40
jgi|Aspni7|1156453,G3XRD6
jgi|Aspni7|1156454,G3XRD9
jgi|Aspni7|1156469,G3XRM4
jgi|Aspni7|1156474,G3XRN2
jgi|Aspni7|1156479,G3XRT3
jgi|Aspni7|1156481,G3XRT8
jgi|Aspni7|1156484,G3XRU2
jgi|Aspni7|1156486,G3XRU5
jgi|Aspni7|1156504,G3XS22
jgi|Aspni7|1156512,G3XS36
jgi|Aspni7|1156515,G3XS39
jgi|Aspni7|1156516,G3XS41
jgi|Aspni7|1156544,G3XSK0
jgi|Aspni7|1156548,G3XSK6
jgi|Aspni7|1156550,G3XSL0
jgi|Aspni7|1156553,G3XSL5
jgi|Aspni7|1156564,G3XSN7
jgi|Aspni7|1156575,G3XSS1
jgi|Aspni7|1156584,G3XSU1
jgi|Aspni7|1156596,G3XSX0
jgi|Aspni7|1156598,G3XSX4
jgi|Aspni7|1156616,G3XT07
jgi|Aspni7|1156650,G3XT97
jgi|Aspni7|1156674,G3XTL2
jgi|Aspni7|1156689,G3XTU4
jgi|Aspni7|1156695,G3XTV1
jgi|Aspni7|1156700,G3XTW7
jgi|Aspni7|1156725,G3XQN3
jgi|Aspni7|1156728,G3XQN6
jgi|Aspni7|1156744,G3XQV8
jgi|Aspni7|1156750,G3XQX3
jgi|Aspni7|1156756,G3XQY8
jgi|Aspni7|1156765,G3XQZ8
jgi|Aspni7|1156769,G3XR49
jgi|Aspni7|1156784,G3XR73
jgi|Aspni7|1156785,G3XR75
jgi|Aspni7|1156789,G3XR79
jgi|Aspni7|1156792,G3XR87
jgi|Aspni7|1156801,G3XRE4
jgi|Aspni7|1156802,G3XRE5
jgi|Aspni7|1156809,G3XRF8
jgi|Aspni7|1156835,G3XRP7
jgi|Aspni7|1156836,G3XRP8
jgi|Aspni7|1156846,G3XRR9
jgi|Aspni7|1156853,G3XRS8
jgi|Aspni7|1156858,G3XRY3
jgi|Aspni7|1156859,G3XRY5
jgi|Aspni7|1156864,G3XRZ6
jgi|Aspni7|1156873,G3XS16
jgi|Aspni7|1156895,G3XSA4
jgi|Aspni7|1156908,G3XSH9
jgi|Aspni7|1156911,G3XTY7
jgi|Aspni7|1156916,G3XU00
jgi|Aspni7|1156921,G3XU07
jgi|Aspni7|1156927,G3XU16
jgi|Aspni7|1156934,G3XU28
jgi|Aspni7|1156935,G3XU30
jgi|Aspni7|1156939,G3XU43
jgi|Aspni7|1156941,G3XU45
jgi|Aspni7|1156942,G3XU46
jgi|Aspni7|1156944,G3XU48
jgi|Aspni7|1156945,G3XU49
jgi|Aspni7|1156948,G3XU68
jgi|Aspni7|1156951,G3XU76
jgi|Aspni7|1156954,G3XU80
jgi|Aspni7|1156967,G3XUC4
jgi|Aspni7|1156974,G3XUE7
jgi|Aspni7|1156981,G3XUG4
jgi|Aspni7|1156995,G3XUK2
jgi|Aspni7|1157000,G3XUL0
jgi|Aspni7|1157009,G3XUM6
jgi|Aspni7|1157031,G3XUS4
jgi|Aspni7|1157032,G3XUS6
jgi|Aspni7|1157035,G3YFV2
jgi|Aspni7|1157056,G3XUV7
jgi|Aspni7|1157067,G3XUW7
jgi|Aspni7|1157069,G3XUW9
jgi|Aspni7|1157076,G3XUY3
jgi|Aspni7|1157093,G3Y0P0
jgi|Aspni7|1157095,G3XV13
jgi|Aspni7|1157100,G3XV21
jgi|Aspni7|1157106,G3XV29
jgi|Aspni7|1157110,G3XV34
jgi|Aspni7|1157121,G3XV51
jgi|Aspni7|1157134,G3XV71
jgi|Aspni7|1157176,G3XVD9
jgi|Aspni7|1157178,G3XVE5
jgi|Aspni7|1157183,G3XVF9
jgi|Aspni7|1157185,G3XVG9
jgi|Aspni7|1157186,G3XVH0
jgi|Aspni7|1157207,G3XVL4
jgi|Aspni7|1157215,G3XVM5
jgi|Aspni7|1157216,G3XVN2
jgi|Aspni7|1157228,G3Y0C5
jgi|Aspni7|1157253,G3XW48
jgi|Aspni7|1157259,G3XW69
jgi|Aspni7|1157263,G3XW78
jgi|Aspni7|1157289,G3XWD1
jgi|Aspni7|1157313,G3XWJ7
jgi|Aspni7|1157314,G3XWJ9
jgi|Aspni7|1157325,G3XWM7
jgi|Aspni7|1157339,G3XWQ2
jgi|Aspni7|1157347,G3XWR2
jgi|Aspni7|1157348,G3XWR3
jgi|Aspni7|1157355,G3XWS5
jgi|Aspni7|1157357,G3XWS9
jgi|Aspni7|1157360,G3XWT9
jgi|Aspni7|1157383,G3XXD8
jgi|Aspni7|1157396,G3XXF1
jgi|Aspni7|1157397,G3XXF3
jgi|Aspni7|1157401,G3XXG2
jgi|Aspni7|1157411,G3XXJ5
jgi|Aspni7|1157412,G3XXJ6
jgi|Aspni7|1157446,G3XXR7
jgi|Aspni7|1157464,G3XXU0
jgi|Aspni7|1157470,G3XXV1
jgi|Aspni7|1157477,G3XXW5
jgi|Aspni7|1157484,G3XXY3
jgi|Aspni7|1157492,G3XY00
jgi|Aspni7|1157493,G3XY01
jgi|Aspni7|1157502,G3XY17
jgi|Aspni7|1157512,G3XY58
jgi|Aspni7|1157528,G3XY83
jgi|Aspni7|1157530,G3XLX7
jgi|Aspni7|1157531,G3XT47
jgi|Aspni7|1157532,G3XU75
jgi|Aspni7|1157535,G3Y1B7
jgi|Aspni7|1157544,G3XYA7
jgi|Aspni7|1157547,G3XYB3
jgi|Aspni7|1157566,G3XYF0
jgi|Aspni7|1157567,G3YAE5
jgi|Aspni7|1157580,G3XYI2
jgi|Aspni7|1157593,G3XWX1
