Entry name,Transcript
A7U8C7,PAND_Tribolium_castaneum
C2ZAL1,BAPAT_Bacillus_cereus
P3983,HPDH_escherichia_coli
ABF_005934,PAND_Tribolium_castaneum
ABF_005935,BAPAT_Bacillus_cereus
ABF_005936,HPDH_escherichia_coli
G3XYQ3,1120969
G3YFR9,1120977
G3XYS3,1120994
G3XYU4,1121016
G3XYV6,1121020
G3XYX9,1121041
G3XYY2,1121044
G3XYY8,1121053
G3XYZ2,1121059
G3XZ08,1121067
G3XZ26,1121086
G3XZ45,1121103
G3XZ75,1121128
G3XZ81,1121134
G3XZ92,1121150
G3XZA8,1121167
G3XZB9,1121183
G3XZC3,1121191
G3XZC9,1121197
G3XZG1,1121236
G3XZH3,1121246
G3XZI5,1121258
G3XZN9,1121329
G3XZS7,1121348
G3XZT4,1121356
G3XZV6,1121393
G3Y0Y5,1121412
G3Y0Y7,1121416
G3Y0Y9,1121422
G3Y0Z0,1121426
G3Y108,1121447
G3Y109,1121452
G3Y156,1121459
G3Y500,1121462
G3Y161,1121466
G3Y3T0,1121467
G3Y168,1121473
G3Y174,1121480
G3Y183,1121484
G3Y188,1121498
G3Y198,1121500
G3XV82,1121513
G3Y1E9,1121515
G3Y1F2,1121525
G3Y1F4,1121528
G3Y1G2,1121535
G3Y1G7,1121551
G3Y1H2,1121565
G3Y1I1,1121579
G3XP29,1121591
G3Y1P0,1121616
G3Y1P2,1121620
G3Y1Q1,1121642
G3Y1Q6,1121650
G3Y7P2,1121659
G3Y1Y4,1121716
G3Y1Y5,1121721
G3Y1Y6,1121724
G3Y1Y7,1121726
G3Y1Y9,1121729
G3XZI2,1121767
G3Y219,1121800
G3Y274,1121815
G3Y294,1121845
G3Y2A2,1121850
G3Y2A7,1121861
G3Y2A8,1121864
G3Y2B8,1121882
G3Y2H0,1121885
G3Y2H7,1121894
G3Y2H8,1121897
G3Y2I0,1121901
G3Y2I9,1121913
G3Y2J0,1121914
G3Y2T2,1121994
G3Y2U8,1122011
G3Y2V1,1122023
G3Y2V4,1122027
G3Y2V8,1122037
G3Y2W0,1122044
G3Y337,1122076
G3Y339,1122082
G3Y340,1122085
G3Y345,1122092
G3Y346,1122095
G3Y349,1122100
G3Y390,1122122
G3Y391,1122123
G3Y153,1122137
G3Y3A0,1122142
G3Y3B0,1122161
G3Y3B1,1122162
G3Y3C0,1122178
G3Y3D3,1122204
G3Y3D5,1122208
G3Y3E2,1122220
G3Y3F2,1122227
G3Y3F6,1122237
G3Y3H1,1122255
G3Y3G7,1122257
G3Y3H2,1122262
G3Y3H3,1122265
G3Y3H6,1122273
G3Y3H7,1122277
G3Y3J1,1122305
G3Y3K3,1122327
G3Y3K8,1122334
G3Y3K9,1122337
G3Y3L1,1122343
G3Y3M0,1122357
G3Y3M2,1122359
G3Y3M5,1122368
G3Y3Q3,1122408
G3Y3Q4,1122409
G3Y3Q6,1122411
G3Y3Q7,1122413
G3Y3R1,1122421
G3Y3R3,1122426
G3Y3V2,1122475
G3Y3V5,1122478
G3Y3W3,1122484
G3Y3W4,1122487
G3Y3W1,1122496
G3Y0N6,1122502
G3Y0R2,1122534
G3Y0R4,1122536
G3Y0S7,1122567
G3Y0S8,1122569
G3Y0T2,1122576
G3Y0T4,1122579
G3Y0U6,1122598
G3Y0U9,1122605
G3Y0V1,1122610
G3Y0W7,1122638
G3Y0X0,1122642
G3Y0X4,1122651
G3Y0X5,1122656
G3Y114,1122663
G3Y118,1122669
G3Y120,1122675
G3Y124,1122683
G3Y152,1122713
G3Y199,1122717
G3Y1A6,1122734
G3Y1B8,1122764
G3Y1C4,1122773
G3Y1D7,1122799
G3Y1J8,1122824
G3Y1K0,1122825
G3Y1L4,1122830
G3Y1M6,1122847
G3Y1M7,1122850
G3Y1S7,1122861
G3Y1T3,1122880
G3Y1T7,1122889
G3Y1V6,1122923
G3Y1W8,1122946
G3Y244,1122983
G3Y261,1123007
G3Y267,1123017
G3Y2D0,1123029
G3Y2D2,1123033
G3Y2E9,1123051
G3Y2F1,1123061
G3Y2F2,1123062
G3Y2G8,1123078
G3Y2G4,1123087
G3Y2M4,1123102
G3Y2M7,1123105
G3Y2N4,1123115
G3Y2N8,1123127
G3Y2P1,1123133
G3Y2P2,1123137
G3Y2P6,1123146
G3Y2Q8,1123170
G3Y2W3,1123185
G3Y2X2,1123192
G3Y2Y2,1123212
G3Y2Y4,1123218
G3Y2Z1,1123234
G3Y303,1123259
G3Y304,1123263
G3Y372,1123313
G3Y376,1123323
G3Y382,1123340
G3Y3X3,1123368
G3Y3Y3,1123375
G3Y3Y8,1123381
G3XRN5,1123386
G3Y3Z5,1123397
G3Y400,1123417
G3Y403,1123421
G3XS91,1123423
G3Y419,1123435
G3Y429,1123449
G3Y432,1123457
G3Y433,1123460
G3Y435,1123464
G3Y436,1123466
G3Y437,1123471
G3Y456,1123513
G3Y457,1123515
G3Y476,1123538
G3Y477,1123542
G3Y485,1123550
G3Y493,1123555
G3Y4B5,1123584
G3Y4D2,1123606
G3Y4D6,1123617
G3Y4D7,1123622
G3Y4E0,1123623
G3Y4F7,1123645
G3Y4G2,1123655
G3Y4G7,1123666
G3Y4G9,1123674
G3Y4H5,1123689
G3Y4H8,1123697
G3Y4H9,1123701
G3Y4I1,1123708
G3Y4J0,1123726
G3Y4J3,1123737
G3Y4J7,1123746
G3Y4K3,1123763
G3Y4M0,1123793
G3Y4N7,1123826
G3Y4P1,1123835
G3Y4Q4,1123853
G3Y4R5,1123869
G3Y4S4,1123894
G3Y4S8,1123905
G3Y4V4,1123967
G3Y4W0,1123976
G3Y4X0,1123987
G3Y4X7,1123991
G3Y4Y7,1124003
G3Y4Z9,1124015
G3Y500,1124019
G3Y513,1124030
G3Y515,1124037
G3Y530,1124061
G3Y531,1124063
G3Y532,1124065
G3Y537,1124072
G3Y545,1124083
G3Y562,1124106
G3Y564,1124112
G3Y571,1124120
G3Y573,1124125
G3Y579,1124139
G3Y594,1124173
G3Y5A6,1124204
G3Y5B8,1124229
G3Y5C3,1124240
G3Y5D7,1124267
G3Y5E2,1124273
G3Y5F0,1124285
G3Y5G3,1124309
G3Y5G9,1124317
G3Y5G9,1124321
G3Y5I8,1124338
G3Y5J4,1124339
G3Y5L3,1124352
G3Y5M1,1124366
G3Y5M6,1124373
G3Y5R3,1124422
G3Y5R4,1124427
G3Y5S1,1124441
G3Y5T0,1124455
G3Y5T3,1124459
G3Y5U1,1124468
G3Y5U2,1124473
G3Y5U4,1124474
G3Y5U7,1124478
G3Y5V6,1124497
G3Y5V9,1124503
G3Y5X7,1124528
G3Y5Y1,1124535
G3Y5Z2,1124553
G3Y605,1124576
G3Y623,1124602
G3Y633,1124619
G3Y635,1124624
G3Y641,1124636
G3Y644,1124644
G3Y653,1124659
G3Y661,1124672
G3Y671,1124692
G3Y681,1124712
G3Y692,1124727
G3Y6B2,1124752
G3Y6B7,1124760
G3Y6C3,1124768
G3Y6C5,1124772
G3Y6E1,1124782
G3Y6F8,1124802
G3Y6G3,1124811
G3Y6G5,1124817
G3Y6I8,1124847
G3Y6K1,1124867
G3Y6K3,1124870
G3Y6L5,1124889
G3Y6M2,1124901
G3Y6M4,1124904
G3Y6N5,1124934
G3Y6Q7,1124959
G3Y6R1,1124965
G3Y6R4,1124976
G3Y6S3,1125003
G3Y6T6,1125027
G3Y6U9,1125051
G3Y6W4,1125070
G3Y6W9,1125081
G3Y6X0,1125084
G3Y6Y8,1125117
G3Y6Z3,1125134
G3Y6Z8,1125148
G3YHQ0,1125156
G3Y7Y8,1125178
G3Y7Z5,1125185
G3Y806,1125194
G3Y807,1125198
G3Y809,1125200
G3Y813,1125205
G3Y817,1125211
G3Y820,1125215
G3Y853,1125257
G3Y868,1125279
G3Y869,1125281
G3Y873,1125290
G3Y875,1125293
G3Y877,1125298
G3Y881,1125304
G3Y892,1125322
G3Y899,1125339
G3Y8A3,1125345
G3Y8A5,1125352
G3Y8A6,1125355
G3Y8A8,1125360
G3Y8A9,1125362
G3Y8C5,1125384
G3Y8D3,1125391
G3Y8D5,1125394
G3Y8E1,1125403
G3Y8F3,1125410
G3Y8G0,1125419
G3Y8G1,1125422
G3XLH5,1125427
G3Y8H1,1125441
G3Y8I2,1125447
G3Y8I3,1125452
G3Y8I4,1125453
G3Y712,1125493
G3Y718,1125507
G3Y723,1125518
G3Y724,1125521
G3Y743,1125565
G3Y748,1125576
G3Y764,1125595
G3Y770,1125610
G3Y773,1125612
G3Y785,1125633
G3Y787,1125639
G3Y791,1125642
G3Y793,1125647
G3Y799,1125659
G3Y7A9,1125679
G3Y7B4,1125692
G3Y7D1,1125730
G3Y7E7,1125769
G3Y7G4,1125795
G3Y7G6,1125802
G3Y7H0,1125809
G3Y7H7,1125821
G3Y493,1125828
G3Y7I3,1125834
G3Y7J7,1125847
G3Y7J8,1125851
G3Y7N0,1125873
G3Y7N8,1125880
G3Y7P4,1125888
G3Y7P6,1125893
G3Y7P9,1125898
G3Y7Q8,1125907
G3Y7S3,1125924
G3Y7T5,1125936
G3Y7S9,1125939
G3Y7T4,1125949
G3Y7U1,1125956
G3Y7U7,1125962
G3Y7U9,1125966
G3Y7W0,1125992
G3Y7W3,1125999
G3Y9V1,1126069
G3Y9V9,1126084
G3Y9X7,1126114
G3Y9Z6,1126139
G3YA04,1126149
G3YA12,1126162
G3YA15,1126165
G3YA19,1126169
G3YA20,1126172
G3YA33,1126184
G3YA59,1126232
G3Y8K7,1126285
G3Y8L0,1126286
G3Y8L8,1126311
G3Y8M1,1126312
G3Y8M2,1126317
G3Y8M5,1126323
G3Y8P0,1126360
G3Y8P2,1126366
G3Y8Q6,1126385
G3Y8Q9,1126392
G3Y8R9,1126411
G3Y8S3,1126420
G3Y8S5,1126424
G3Y8S6,1126427
G3Y8S7,1126430
G3Y8S9,1126433
G3Y8T7,1126447
G3Y8U1,1126450
G3Y8V4,1126457
G3Y8W3,1126473
G3Y8X2,1126485
G3Y8Z2,1126514
G3Y8Z5,1126517
G3Y905,1126535
G3Y908,1126542
G3Y912,1126547
G3Y914,1126551
G3Y917,1126559
G3Y931,1126586
G3Y934,1126594
G3Y955,1126622
G3Y957,1126626
G3Y965,1126631
G3Y970,1126641
G3Y974,1126644
G3Y978,1126651
G3Y981,1126658
G3Y982,1126661
G3Y985,1126669
G3Y999,1126689
G3Y9A0,1126690
G3Y9A6,1126702
G3Y9C8,1126752
G3Y9D0,1126757
G3Y9D8,1126775
G3Y9E2,1126784
G3Y9E4,1126790
G3Y9E5,1126793
G3Y9G6,1126826
G3Y9H1,1126837
G3Y9H3,1126838
G3Y9H5,1126846
G3Y9J1,1126876
G3Y9J9,1126881
G3Y9K3,1126894
G3Y9L5,1126905
G3Y9L9,1126913
G3Y9M4,1126921
G3Y9P5,1126964
G3Y9Q0,1126973
G3Y9Q6,1126982
G3Y9R7,1126997
G3Y9T4,1127016
G3Y9T5,1127019
G3YA95,1127024
G3YAD4,1127066
G3YAD5,1127071
G3YAG0,1127097
G3YAG4,1127102
G3YAJ2,1127122
G3YAJ3,1127125
G3YAK3,1127139
G3YAL1,1127147
G3YAL4,1127155
G3XY83,1127180
G3YAM7,1127187
G3YAN6,1127196
G3Y4X1,1127204
G3YBC8,1127221
G3YBD0,1127225
G3YBE0,1127238
G3YBE2,1127243
G3YBK4,1127250
G3YBK7,1127258
G3YBN5,1127304
G3YBP0,1127310
G3YBU5,1127322
G3YBV0,1127335
G3YBV6,1127345
G3YBW1,1127358
G3YBW5,1127368
G3YBX0,1127370
G3YC42,1127417
G3YC50,1127438
G3YC52,1127442
G3XWL5,1127482
G3YCA1,1127500
G3YCB3,1127521
G3YCB8,1127528
G3YCD0,1127540
G3YCD8,1127558
G3YCE5,1127571
G3YCG2,1127605
G3YCG6,1127613
G3YCI2,1127634
G3YCI3,1127636
G3YCI4,1127639
G3YCI7,1127648
G3YCI8,1127651
G3YCI9,1127652
G3YCJ3,1127664
G3YCJ8,1127666
G3YCK4,1127671
G3YCL1,1127674
G3YCL8,1127680
G3YCM5,1127692
G3YCN2,1127702
G3YCT0,1127732
G3YCT2,1127740
G3YCU4,1127774
G3YCW1,1127810
G3YCX4,1127840
G3YCY3,1127849
G3YCY6,1127853
G3YCZ2,1127864
G3YCZ7,1127876
G3YCZ9,1127882
G3YD04,1127887
G3YD06,1127888
G3YD26,1127912
G3XWI5,1127936
G3YD61,1127952
G3YD62,1127955
G3YD67,1127969
G3YD75,1127973
G3YD77,1127977
G3YAQ0,1127989
G3YAQ1,1127991
G3YAQ4,1128001
G3YAQ6,1128004
G3YAQ7,1128005
G3YAR2,1128011
G3YAR3,1128014
G3YAT4,1128054
G3YAT6,1128061
G3YAX4,1128107
G3YAY1,1128114
G3YAY2,1128117
G3YAZ2,1128143
G3YAZ3,1128145
G3YGC1,1128148
G3YB07,1128169
G3YB51,1128195
G3YB72,1128197
G3YB74,1128200
G3YB94,1128229
G3YBA2,1128240
G3YBA3,1128243
G3YBA5,1128249
G3YBA8,1128256
G3YBB0,1128261
G3YBB2,1128267
G3YBF3,1128273
G3YBF6,1128280
G3YBH0,1128309
G3YBH3,1128311
G3YBH4,1128315
G3YBH5,1128317
G3YBI5,1128336
G3YBS5,1128413
G3YBS6,1128414
G3YBT3,1128424
G3YBY7,1128453
G3YC05,1128487
G3YC11,1128503
G3YC22,1128529
G3YC28,1128544
G3YC97,1128596
G3YD88,1128603
G3YDA1,1128609
G3YDA6,1128614
G3YDB7,1128620
G3YDD5,1128629
G3YDF0,1128636
G3YDF1,1128640
G3YDJ1,1128678
G3YDJ5,1128682
G3YDJ6,1128684
G3YDK9,1128698
G3YDL3,1128702
G3YDL5,1128706
G3YDM0,1128712
G3YDM8,1128723
G3YDN4,1128732
G3YDN6,1128738
G3YDP8,1128754
G3YDQ2,1128764
G3YDQ5,1128771
G3YDS0,1128786
G3YDS5,1128792
G3YDU5,1128823
G3YDU7,1128829
G3YDU9,1128833
G3YDV4,1128839
G3YDW3,1128864
G3YDX3,1128881
G3YE17,1128945
G3YE35,1128968
G3YE54,1128999
G3YE64,1129012
G3YEA3,1129064
G3YEB5,1129090
G3YEC8,1129114
G3YED8,1129127
G3YEE0,1129132
G3YEE1,1129136
G3YEF0,1129146
G3YEG0,1129160
G3YEF7,1129162
G3YEG9,1129179
G3YEI0,1129195
G3YEK0,1129219
G3YEK5,1129222
G3YEL3,1129231
G3YEP0,1129275
G3YF98,1129298
G3YFG8,1129332
G3YFH2,1129339
G3YFI2,1129351
G3YFI5,1129353
G3YFP4,1129362
G3YFQ8,1129377
G3YG02,1129413
G3YG04,1129419
G3YG14,1129428
G3YG24,1129434
G3YGA6,1129469
G3YGG2,1129479
G3YGG8,1129480
G3YGI2,1129492
G3YGK0,1129517
G3YGS7,1129548
G3YGV2,1129564
G3YH09,1129571
G3YH15,1129572
G3YH59,1129606
G3YH70,1129612
G3YHE0,1129662
G3YHF5,1129684
G3YHG9,1129697
G3YHH0,1129698
G3YHH5,1129709
G3YHI6,1129716
G3YHJ4,1129727
G3YHJ6,1129729
G3YEP6,1129774
G3YER0,1129788
G3YER7,1129797
G3YEU4,1129831
G3YEV0,1129833
G3YEX3,1129859
G3YF11,1129880
G3YF12,1129885
G3YF15,1129892
G3XMV7,1129912
G3YF36,1129941
G3YF37,1129942
G3YF39,1129947
G3YF41,1129953
G3YF51,1129969
G3YF75,1129989
G3YFA8,1129994
G3YFE5,1130012
G3YFE3,1130016
G3YFJ7,1130022
G3YFK0,1130028
G3YFK9,1130041
G3YFL2,1130044
G3YFL3,1130045
G3YFL7,1130055
G3YFM4,1130067
G3YFM6,1130070
G3YFM7,1130073
G3YFN9,1130105
G3YFU7,1130127
G3YFV2,1130139
G3YFV4,1130144
G3YFY0,1130193
G3YG45,1130235
G3YG54,1130246
G3YG56,1130251
G3YG58,1130257
G3YG69,1130266
G3YGC6,1130272
G3YGC7,1130274
G3YGL3,1130306
G3YGL6,1130312
G3YGL8,1130313
G3YGN2,1130329
G3YGN4,1130332
G3YGP3,1130360
G3XR97,1130407
G3XPL8,1130408
G3YHN3,1130412
G3YHN7,1130416
G3XY85,1130422
G3YEA7,1130434
G3XLZ2,1130444
G3XM15,1130465
G3XQU1,1130468
G3XM21,1130471
G3XM28,1130478
G3Y863,1130479
G3XM61,1130511
G3XM83,1130528
G3XM99,1130543
G3XMB5,1130557
G3XMC8,1130568
G3XMF2,1130591
G3XMG9,1130608
G3XMH0,1130609
G3XMI1,1130620
G3XMK2,1130639
G3XML7,1130654
G3XMP5,1130679
G3XMQ3,1130688
G3XMR1,1130700
G3XMR7,1130703
G3XMT1,1130716
G3XMT6,1130721
G3XMT9,1130724
G3XMU6,1130733
G3XMV6,1130743
G3YAU3,1130787
G3XLK0,1130834
G3XLN5,1130867
G3XLR7,1130901
G3XLR8,1130902
G3XLU1,1130918
G3XLT9,1130922
G3XLU8,1130927
G3XN77,1130974
G3XN79,1130976
G3YHD7,1130988
G3XWZ9,1131014
G3XNC8,1131020
G3XNM1,1131061
G3XNM4,1131064
G3XPI9,1131153
G3YBU1,1131154
G3XPC5,1131161
G3XPE3,1131182
G3XPE8,1131187
G3XQC1,1131220
G3XPM1,1131263
G3XN06,1131267
G3XN42,1131299
G3XN92,1131313
G3XNE4,1131318
G3XNG3,1131338
G3XY07,1131357
G3XWL7,1131361
G3XNP7,1131381
G3XNP9,1131383
G3XNR6,1131396
G3XNR7,1131397
G3XYJ0,1131433
G3XP13,1131443
G3XPA7,1131496
G3XPB2,1131501
G3XXI2,1131512
G3XPM7,1131520
G3XPQ2,1131544
G3XPQ7,1131548
G3XPR4,1131555
G3XPT6,1131578
G3XPV6,1131598
G3XPZ4,1131639
G3XPZ7,1131642
G3XQ04,1131648
G3XUI6,1131656
G3XQ36,1131682
G3XQ51,1131696
G3YGX7,1131706
G3XQ68,1131713
G3XQ69,1131714
G3YGW0,1131727
G3XQB0,1131752
G3XQC1,1131761
G3XQC6,1131765
G3Y6I3,1131772
G3XP32,1131788
G3XQG2,1131804
G3XTH0,1131840
G3XTI7,1131855
G3XTQ2,1131871
G3XTR3,1131882
G3XTR9,1131888
G3XQI4,1131916
G3XQJ2,1131924
G3XQJ5,1131927
G3XQK6,1131938
G3XQL0,1131942
G3XQR5,1131950
G3XQS6,1131960
G3XQS8,1131962
G3XQT1,1131965
G3Y5A1,1131967
G3XQT5,1131969
G3XQU5,1131976
G3XQU6,1131977
G3XQV0,1131980
G3XQV1,1131981
G3XR12,1131990
G3XNA1,1131991
G3XR38,1132013
G3XQA1,1132027
G3XRB1,1132042
G3XRB6,1132047
G3XRC0,1132051
G3XRJ1,1132073
G3XRK7,1132086
G3XRT1,1132119
G3XS37,1132182
G3XS45,1132189
G3XS46,1132190
G3XSB1,1132215
G3XSE0,1132240
G3XSK5,1132257
G3Y6U3,1132264
G3XSL2,1132266
G3XSM0,1132276
G3XSM7,1132283
G3XSN5,1132292
G3XSP7,1132304
G3XSS5,1132333
G3Y4S2,1132341
G3XST4,1132343
G3XT15,1132418
G3XT32,1132434
G3XT36,1132440
G3XT39,1132441
G3XT47,1132450
G3XT51,1132454
G3XT64,1132468
G3XT71,1132475
G3Y2T1,1132481
G3XT99,1132497
G3XT95,1132506
G3XTC2,1132520
G3XTN3,1132579
G3XTN9,1132584
G3XTV6,1132604
G3Y4K2,1132612
G3XTX1,1132620
G3XTX4,1132625
G3XTD5,1132631
G3XQL6,1132638
G3XQL7,1132639
G3XQM2,1132644
G3XQN2,1132652
G3XQW7,1132691
G3XR60,1132745
G3XR68,1132753
G3Y6M7,1132770
G3XRG6,1132808
G3XRH5,1132817
G3XWL3,1132826
G3XRI4,1132828
G3XRP1,1132836
G3XRR3,1132857
G3XS07,1132898
G3XS97,1132937
G3XSA0,1132940
G3XSF9,1132955
G3XSJ0,1132982
G3XSJ1,1132983
G3XSJ4,1132985
G3XSJ6,1132987
G3XTY4,1132992
G3XTY9,1132997
G3XTZ8,1133006
G3XU27,1133036
G3XU29,1133038
G3XU31,1133040
G3XU55,1133064
G3XU71,1133079
G3Y561,1133088
G3XU89,1133101
G3XU91,1133103
G3XVD5,1133122
G3XUC1,1133138
G3XUC9,1133146
G3XUD8,1133156
G3XUG9,1133182
G3XUH1,1133184
G3XUI6,1133200
G3XUI9,1133203
G3XPW4,1133252
G3XVB3,1133281
G3XUT4,1133301
G3YEK1,1133303
G3YEZ0,1133316
G3XUV3,1133320
G3XV57,1133420
G3XV78,1133449
G3XVA8,1133474
G3XPG3,1133483
G3XVE9,1133514
G3XVF3,1133519
G3XVG4,1133529
G3XVJ8,1133563
G3XVK5,1133571
G3XVL7,1133582
G3XVM7,1133590
G3XVN5,1133598
G3XVN9,1133601
G3XVP0,1133602
G3XVP2,1133604
G3XVQ8,1133622
G3Y8F4,1133624
G3XVR9,1133633
G3XVS2,1133636
G3XVU2,1133653
G3XVU4,1133655
G3Y7F5,1133669
G3XVW6,1133677
G3Y577,1133684
G3YE21,1133686
G3Y5Y9,1133690
G3XVX6,1133691
G3XVY1,1133696
G3XP69,1133712
G3XW24,1133740
G3XW34,1133750
G3XXI4,1133762
G3Y661,1133785
G3XW87,1133804
G3XW96,1133813
G3Y311,1133824
G3XWB5,1133834
G3XWD7,1133851
G3YF21,1133871
G3XWI0,1133889
G3XWI1,1133890
G3XWI3,1133892
G3XWI6,1133895
G3XWI9,1133898
G3XWJ6,1133905
G3XWJ8,1133907
G3XWK0,1133909
G3XWN7,1133946
G3XWN8,1133947
G3XRK6,1133979
G3XWT0,1133994
G3XWU9,1134009
G3XXG8,1134081
G3XPL1,1134095
G3XXI6,1134101
G3XUZ4,1134108
G3XXK8,1134122
G3XXL8,1134131
G3XXQ5,1134170
G3XXW0,1134222
G3XXX9,1134240
G3XY18,1134278
G3XY21,1134281
G3XY50,1134310
G3XY59,1134316
G3YF43,1134329
G3XY90,1134369
G3XYA6,1134383
G3XR81,1134399
G3XYC4,1134405
G3XYC5,1134406
G3XYE0,1134420
G3Y3S9,1134426
G3XYF1,1134435
G3XYF2,1134436
G3XYF8,1134441
G3XYJ4,1134477
G3XWX4,1134497
G3XZF6,1134514
G3XX27,1134549
G3XX36,1134558
G3XXY8,1134559
G3XX40,1134562
G3XX41,1134563
G3XX63,1134584
G3XX88,1134609
G3XX90,1134612
G3XX96,1134619
G3XZQ8,1134634
G3XZQ9,1134635
G3XZS1,1134652
G3XZW7,1134655
G3XZZ7,1134687
G3Y016,1134704
G3Y021,1134708
G3Y040,1134731
G3Y074,1134761
G3Y089,1134777
G3XX86,1134794
G3Y0D6,1134828
G3Y0E2,1134834
G3Y0N2,1134923
G3XYK3,1134925
G3XYK8,1134930
G3XYL1,1134933
G3XYL6,1134938
G3XYL7,1134939
G3XYM7,1134950
G3XYQ2,1134978
G3XYV3,1135029
G3XYY5,1135058
G3XZ40,1135113
G3XZ71,1135144
G3XZ84,1135157
G3XZ85,1135158
G3XZ95,1135169
G3XZ98,1135172
G3XZB6,1135190
G3YAP5,1135220
G3XVB7,1135223
G3XZE9,1135224
G3XZF1,1135226
G3XZF8,1135234
G3XZF9,1135235
G3XZH1,1135247
G3XZK3,1135284
G3XZK4,1135285
G3XZK6,1135287
G3XZQ0,1135334
G3XZT7,1135348
G3XMH6,1135387
G3Y0Z4,1135393
G3Y2L2,1135401
G3Y177,1135439
G3YHJ7,1135448
G3Y1I0,1135497
G3Y1P5,1135522
G3Y1P9,1135526
G3Y1R6,1135541
G3Y1S1,1135545
G3Y282,1135615
G3XMM2,1135637
G3Y2B3,1135643
G3Y2B6,1135646
G3Y2H3,1135652
G3XRL5,1135657
G3Y2J4,1135676
G3YFP9,1135677
G3Y2J7,1135681
G3Y2K6,1135689
G3XZR8,1135700
G3Y2R7,1135703
G3Y2T7,1135724
G3Y2U5,1135732
G3Y337,1135753
G3XXW1,1135754
G3Y4L5,1135755
G3XR96,1135756
G3Y314,1135764
G3Y322,1135773
G3Y333,1135782
G3Y4F9,1135807
G3Y389,1135808
G3Y3D0,1135852
G3Y3D7,1135859
G3Y3E9,1135870
G3Y3F0,1135871
G3Y3F9,1135878
G3Y3G0,1135879
G3Y3G2,1135882
G3Y3H9,1135901
G3Y3I6,1135906
G3Y9K9,1135907
G3Y3J2,1135913
G3Y3N0,1135951
G3Y3P4,1135968
G3Y3S2,1135994
G3Y3V0,1136020
G3Y0N7,1136038
G3XXY8,1136047
G3Y0P9,1136048
G3Y0Q0,1136049
G3Y0U3,1136089
G3Y0U5,1136091
G3Y0V4,1136100
G3Y0X2,1136117
G3XR75,1136121
G3Y122,1136132
G3YE07,1136145
G3Y1B2,1136174
G3Y1K4,1136220
G3Y1L0,1136225
G3Y1L2,1136227
G3Y1M4,1136239
G3Y1N0,1136246
G3Y1S8,1136249
G3Y1T5,1136259
G3Y1W7,1136293
G3Y2B9,1136340
G3Y2C3,1136344
G3XM92,1136360
G3Y2M2,1136397
G3Y2N2,1136407
G3Y2X0,1136448
G3Y367,1136501
G3XQW3,1136523
G3Y3X2,1136526
G3Y3Z3,1136546
G3Y408,1136561
G3Y430,1136583
G3Y132,1136620
G3Y467,1136621
G3Y4A2,1136654
G3Y4C0,1136671
G3Y4D5,1136686
G3XP69,1136690
G3Y4E3,1136694
G3XMI1,1136697
G3XM60,1136699
G3Y4F8,1136710
G3Y4F9,1136711
G3Y4I9,1136744
G3Y4M2,1136778
G3Y4R4,1136810
G3Y4S0,1136817
G3Y406,1136850
G3Y4V6,1136853
G3XSJ2,1136874
G3Y4Z5,1136896
G3Y510,1136910
G3Y526,1136925
G3Y584,1136979
G3Y593,1136988
G3Y5F3,1137050
G3Y5F4,1137054
G3Y5G1,1137090
G3XRX5,1137091
G3Y5K9,1137125
G3Y5L7,1137132
G3XR63,1137164
G3Y5R1,1137177
G3Y5T4,1137199
G3Y5T9,1137204
G3XQ19,1137209
G3Y5V1,1137218
G3Y5W1,1137227
G3Y4C5,1137241
G3Y5Y0,1137244
G3XP69,1137252
G3XV30,1137335
G3Y680,1137344
G3Y687,1137351
G3Y6D9,1137401
G3Y6E0,1137402
G3XUK8,1137405
G3Y615,1137432
G3Y3V8,1137464
G3Y6P4,1137502
G3Y8P6,1137503
G3Y3A8,1137507
G3Y6U7,1137562
G3Y6V6,1137572
G3YEC6,1137582
G3XMC3,1137628
G3Y805,1137640
G3Y832,1137666
G3XW00,1137674
G3Y840,1137676
G3Y879,1137712
G3Y887,1137720
G3Y8E0,1137773
G3Y8F2,1137784
G3XVL3,1137799
G3Y8G9,1137802
G3Y8J0,1137822
G3Y738,1137846
G3Y758,1137861
G3Y7E0,1137943
G3Y7I1,1137984
G3Y7L0,1138013
G3Y7M3,1138026
G3Y8G7,1138068
G3Y7R7,1138072
G3XQG9,1138099
G3Y7V9,1138115
G3Y7X3,1138126
G3Y9U3,1138145
G3Y9V0,1138152
G3Y9V3,1138155
G3Y9W0,1138162
G3Y9Y2,1138182
G3XVD3,1138196
G3Y9Z8,1138199
G3XWW8,1138212
G3YA25,1138229
G3YA31,1138236
G3YA63,1138267
G3YA66,1138270
G3Y176,1138277
G3Y8J6,1138280
G3Y8M9,1138317
G3YBT6,1138318
G3Y8V6,1138391
G3Y514,1138394
G3Y942,1138482
G3Y950,1138488
G3Y951,1138489
G3Y966,1138504
G3Y969,1138510
G3Y4D2,1138535
G3Y5D6,1138547
G3Y9B1,1138552
G3Y158,1138611
G3Y9H7,1138616
G3Y9L1,1138648
G3Y9M1,1138657
G3Y9N6,1138671
G3Y9P8,1138684
G3Y9R6,1138700
G3Y9S3,1138707
G3YDT5,1138713
G3Y2U8,1138721
G3XUL0,1138726
G3YA78,1138730
G3YA91,1138744
G3YAA5,1138756
G3YAA6,1138757
G3YAA8,1138760
G3YAB3,1138765
G3YAF5,1138803
G3YAF6,1138804
G3YAI1,1138829
